% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
68410 +1.567616943e+01 +1.567616943e+01 -7.641383057e+01 -9.209000000e+01 +7.1383e-01 +2.5289e+00 +6.8178e-02 -1.8953e+00 -1.4421e-01 -3.8081e+00 +2.6896e-02 +9.8248e-01 +4.5757e-01 +1.6714e+00 +3.8162e+00 -1.7161e+00 -2.1076e+00 +6.7365e-01 +3.7611e+00 +7.2246e-01 -3.8601e+00 +3.6630e+00 +1.8147e+00 -1.3602e+00
129788 +9.985601906e+00 +9.985601906e+00 -8.210439809e+01 -9.209000000e+01 +7.3736e-01 +2.5206e+00 +4.0725e-02 -1.7891e+00 -1.2912e-01 -3.7549e+00 +2.6896e-02 +9.6994e-01 +4.5549e-01 +1.6915e+00 +3.8424e+00 -1.7161e+00 -2.1023e+00 +6.7430e-01 +3.7611e+00 +7.2346e-01 -3.8610e+00 +3.6594e+00 +1.8213e+00 -1.3602e+00
140908 +6.217516291e+00 +6.217516291e+00 -8.587248371e+01 -9.209000000e+01 +7.1383e-01 +2.6031e+00 +6.8178e-02 -1.8018e+00 -1.2912e-01 -3.7722e+00 +2.6896e-02 +9.8248e-01 +4.4402e-01 +1.6853e+00 +3.8326e+00 -1.7158e+00 -2.1024e+00 +6.7365e-01 +3.7611e+00 +7.2246e-01 -3.8601e+00 +3.6594e+00 +1.8192e+00 -1.3602e+00
182327 +2.632909808e+00 +2.632909808e+00 -8.945709019e+01 -9.209000000e+01 +7.7649e-01 +2.6105e+00 +5.2191e-02 -1.8087e+00 -1.3611e-01 -3.7643e+00 +2.6896e-02 +9.8495e-01 +4.5008e-01 +1.6859e+00 +3.8246e+00 -1.7041e+00 -2.1043e+00 +6.8080e-01 +3.7650e+00 +7.2697e-01 -3.8577e+00 +3.6626e+00 +1.8174e+00 -1.3602e+00
184348 +2.453050345e+00 +2.453050345e+00 -8.963694965e+01 -9.209000000e+01 +7.3022e-01 +2.6146e+00 +5.8428e-02 -1.8087e+00 -1.2629e-01 -3.7643e+00 +2.6896e-02 +9.8495e-01 +4.3551e-01 +1.6859e+00 +3.8246e+00 -1.7041e+00 -2.1043e+00 +6.7652e-01 +3.7650e+00 +7.2697e-01 -3.8577e+00 +3.6626e+00 +1.8174e+00 -1.3602e+00
207463 +1.543073831e+00 +1.543073831e+00 -9.054692617e+01 -9.209000000e+01 +7.1383e-01 +2.6174e+00 +7.4653e-02 -1.8319e+00 -1.2912e-01 -3.7497e+00 +2.7563e-02 +9.8248e-01 +4.4078e-01 +1.6853e+00 +3.8326e+00 -1.7114e+00 -2.1024e+00 +6.7478e-01 +3.7649e+00 +7.2674e-01 -3.8546e+00 +3.6594e+00 +1.8192e+00 -1.3602e+00
280045 +8.901271021e-01 +8.901271021e-01 -9.119987290e+01 -9.209000000e+01 +7.1383e-01 +2.6174e+00 +9.3555e-02 -1.8302e+00 -1.1563e-01 -3.7643e+00 +2.6896e-02 +9.8696e-01 +4.3829e-01 +1.6853e+00 +3.8326e+00 -1.7059e+00 -2.1024e+00 +6.7893e-01 +3.7649e+00 +7.2674e-01 -3.8546e+00 +3.6605e+00 +1.8192e+00 -1.3602e+00
384602 +4.956412303e-01 +4.956412303e-01 -9.159435877e+01 -9.209000000e+01 +7.2152e-01 +2.6196e+00 +8.5730e-02 -1.8251e+00 -1.1903e-01 -3.7613e+00 +3.2651e-02 +9.8651e-01 +4.3437e-01 +1.6859e+00 +3.8326e+00 -1.7065e+00 -2.1024e+00 +6.7605e-01 +3.7663e+00 +7.2618e-01 -3.8551e+00 +3.6605e+00 +1.8187e+00 -1.3602e+00
517878 +3.254749314e-01 +3.254749314e-01 -9.176452507e+01 -9.209000000e+01 +7.2317e-01 +2.6196e+00 +9.0080e-02 -1.8273e+00 -1.1846e-01 -3.7588e+00 +3.2651e-02 +9.8787e-01 +4.3437e-01 +1.6859e+00 +3.8326e+00 -1.7065e+00 -2.1024e+00 +6.7774e-01 +3.7664e+00 +7.2534e-01 -3.8551e+00 +3.6605e+00 +1.8187e+00 -1.3603e+00
652804 +3.228109848e-02 +3.228109848e-02 -9.205771890e+01 -9.209000000e+01 +7.2317e-01 +2.6213e+00 +9.0080e-02 -1.8273e+00 -1.1903e-01 -3.7588e+00 +3.2651e-02 +9.8787e-01 +4.3576e-01 +1.6859e+00 +3.8326e+00 -1.7065e+00 -2.1024e+00 +6.7774e-01 +3.7664e+00 +7.2534e-01 -3.8551e+00 +3.6605e+00 +1.8184e+00 -1.3607e+00
1139990 +2.359351382e-02 +2.359351382e-02 -9.206640649e+01 -9.209000000e+01 +7.2575e-01 +2.6213e+00 +9.0420e-02 -1.8262e+00 -1.1914e-01 -3.7595e+00 +3.2067e-02 +9.8696e-01 +4.3560e-01 +1.6863e+00 +3.8326e+00 -1.7064e+00 -2.1024e+00 +6.7756e-01 +3.7664e+00 +7.2567e-01 -3.8551e+00 +3.6606e+00 +1.8184e+00 -1.3607e+00
1619748 +1.445236902e-02 +1.445236902e-02 -9.207554763e+01 -9.209000000e+01 +7.2551e-01 +2.6214e+00 +9.0420e-02 -1.8263e+00 -1.1914e-01 -3.7590e+00 +3.2067e-02 +9.8717e-01 +4.3560e-01 +1.6863e+00 +3.8328e+00 -1.7064e+00 -2.1024e+00 +6.7756e-01 +3.7664e+00 +7.2567e-01 -3.8551e+00 +3.6606e+00 +1.8184e+00 -1.3607e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.268078192e+06 +8.268078192e+06 +8.267990302e+06 -8.789000000e+01 -2.3717e+00 -2.6761e+00 -4.3438e+00 +4.9382e+00 -4.2210e+00 -2.5026e+00 -3.9966e+00 -3.1316e+00 +4.7749e+00 -2.8997e+00 -2.2312e+00 +4.6638e+00 +1.1542e+00 +2.4475e+00 +2.9697e+00 -3.8718e+00 +3.5271e+00 +2.3712e+00 -2.9479e-01 +6.8612e-01
388 +7.033970521e+05 +7.033970521e+05 +7.033091621e+05 -8.789000000e+01 +3.5954e+00 +5.9960e-01 -1.7626e+00 -4.0864e+00 +2.6025e-02 -1.1519e+00 -3.7809e+00 +9.6815e-01 -3.8820e-01 +4.2205e+00 -2.6624e+00 +1.9191e+00 +1.8770e-01 +7.6742e-01 +1.9688e+00 -6.9033e-01 -7.1423e-01 +2.6242e+00 -1.6474e+00 +3.2465e+00
758 +4.483481602e+05 +4.483481602e+05 +4.482602702e+05 -8.789000000e+01 +8.6906e-01 -2.6182e+00 -2.8737e+00 +3.4121e+00 -2.6362e+00 +1.2499e+00 -2.5251e+00 -1.9020e-01 -1.0673e+00 -1.6814e+00 +1.9198e+00 -2.0777e+00 +4.6104e+00 +1.9518e+00 -3.3536e+00 -3.2434e-01 -7.1423e-01 +2.6242e+00 -1.1476e+00 +2.9408e+00
947 +2.487696745e+05 +2.487696745e+05 +2.486817845e+05 -8.789000000e+01 +8.6906e-01 -2.6182e+00 +4.0346e+00 +3.6299e+00 -2.6362e+00 -4.9088e+00 -5.2050e+00 +3.2102e+00 -1.3544e-03 -7.1368e-02 -2.4227e+00 -3.0453e+00 +2.6954e-02 +1.9518e+00 -1.4682e+00 -1.4996e+00 -7.1423e-01 +2.6242e+00 -1.1476e+00 +2.9408e+00
1327 +1.559880501e+05 +1.559880501e+05 +1.559001601e+05 -8.789000000e+01 +8.6906e-01 -2.6182e+00 +7.8036e-01 +4.3440e+00 -2.6362e+00 -4.9088e+00 -5.2050e+00 +3.2102e+00 -1.3544e-03 -7.1368e-02 +1.9198e+00 -2.0777e+00 +4.6104e+00 +1.9518e+00 -1.4682e+00 -1.4996e+00 -7.1423e-01 +2.7318e+00 -1.1476e+00 +2.9408e+00
1516 +8.164117204e+04 +8.164117204e+04 +8.155328204e+04 -8.789000000e+01 +8.6906e-01 -2.6182e+00 +4.8965e+00 +3.0693e+00 -2.6362e+00 -4.9088e+00 -5.2050e+00 +3.2102e+00 -1.3544e-03 -7.1368e-02 +1.9198e+00 -1.7064e+00 +4.6104e+00 +1.9518e+00 -1.4682e+00 -1.4996e+00 -7.1423e-01 +3.3248e+00 -1.1476e+00 +2.9408e+00
2073 +5.483483322e+04 +5.483483322e+04 +5.474694322e+04 -8.789000000e+01 +8.6906e-01 -2.6182e+00 +4.8965e+00 +3.6299e+00 -4.8433e+00 +4.2161e+00 -2.5251e+00 -1.9020e-01 -1.0673e+00 -7.1368e-02 +1.9198e+00 -1.7064e+00 +4.6104e+00 +1.2304e+00 -1.0365e+00 -1.2829e+00 -5.0228e-01 +3.3248e+00 -1.1476e+00 +2.9408e+00
2642 +2.933403812e+04 +2.933403812e+04 +2.924614812e+04 -8.789000000e+01 +1.2111e+00 -2.6182e+00 +4.0346e+00 +3.6299e+00 -2.6362e+00 -4.0736e+00 -4.5186e+00 +2.6497e+00 +1.6179e-01 -7.1368e-02 +1.9198e+00 -1.7064e+00 +3.4356e+00 +1.2304e+00 -1.0365e+00 -1.2829e+00 -5.0228e-01 +3.3248e+00 -1.0872e+00 +2.9930e+00
3020 +2.324389082e+04 +2.324389082e+04 +2.315600082e+04 -8.789000000e+01 +1.2111e+00 -3.2654e+00 +3.5529e+00 +3.6299e+00 +1.9256e+00 -1.1519e+00 -5.2050e+00 +2.6497e+00 +1.6179e-01 +1.1127e-01 +1.9198e+00 -1.7064e+00 +3.4356e+00 +1.4190e+00 -8.6666e-01 -1.4996e+00 -5.0228e-01 +3.3248e+00 -1.0872e+00 +2.9930e+00
3591 +1.444132348e+04 +1.444132348e+04 +1.435343348e+04 -8.789000000e+01 +1.2111e+00 -3.2654e+00 +4.5098e+00 +3.6299e+00 -2.6362e+00 -4.0736e+00 -4.5186e+00 +2.6497e+00 +1.6179e-01 +1.2432e+00 +1.9347e+00 -1.5012e+00 +3.4356e+00 +1.2304e+00 -8.6666e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.6165e-01 +2.9930e+00
4151 +8.167765780e+03 +8.167765780e+03 +8.079875780e+03 -8.789000000e+01 +1.2111e+00 -3.2654e+00 +4.5098e+00 +3.6299e+00 +1.9256e+00 -1.1519e+00 -5.2050e+00 +2.6497e+00 -1.6650e+00 +1.4561e+00 +1.9198e+00 -1.7064e+00 +2.9712e+00 +1.0845e+00 -8.6666e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.6165e-01 +2.9930e+00
4530 +6.028196005e+03 +6.028196005e+03 +5.940306005e+03 -8.789000000e+01 +1.5016e+00 -3.2190e+00 +4.5098e+00 +3.6299e+00 -2.6362e+00 -4.0736e+00 -3.1742e+00 -1.9020e-01 -1.0673e+00 +2.2971e+00 +1.9347e+00 -1.7064e+00 +2.9712e+00 +1.0845e+00 -5.8657e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.6165e-01 +2.9930e+00
5279 +3.927158112e+03 +3.927158112e+03 +3.839268112e+03 -8.789000000e+01 +1.5016e+00 -3.2654e+00 +4.5098e+00 +3.6299e+00 -2.6362e+00 -1.1519e+00 -2.3243e+00 -1.9020e-01 -1.7603e+00 +3.0174e+00 +1.9198e+00 -1.9181e+00 +2.9712e+00 +1.0845e+00 -5.8657e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.6165e-01 +2.9930e+00
6030 +2.423731950e+03 +2.423731950e+03 +2.335841950e+03 -8.789000000e+01 +1.2111e+00 -3.4004e+00 +4.5098e+00 +4.1240e+00 -2.6362e+00 -1.1519e+00 -3.1014e+00 +2.1782e+00 -1.6650e+00 +3.0174e+00 +2.4484e+00 -2.0786e+00 +2.9712e+00 +9.5114e-01 -6.9298e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.6165e-01 +2.9930e+00
6957 +1.257262900e+03 +1.257262900e+03 +1.169372900e+03 -8.789000000e+01 +1.2111e+00 -3.4004e+00 +4.5098e+00 +3.6299e+00 -3.1894e+00 -1.1519e+00 -3.1014e+00 +1.7104e+00 -2.2928e+00 +3.0174e+00 +2.4484e+00 -2.0786e+00 +2.9712e+00 +9.5114e-01 -6.9298e-01 -1.4996e+00 -4.8564e-01 +3.3248e+00 -9.8940e-01 +3.0110e+00
7898 +8.203234201e+02 +8.203234201e+02 +7.324334201e+02 -8.789000000e+01 +1.2111e+00 -2.4367e+00 +4.5098e+00 +2.0506e+00 -3.1894e+00 -1.1519e+00 -3.1014e+00 +1.7104e+00 -2.8125e+00 +3.3394e+00 +2.4484e+00 -2.0786e+00 +2.9712e+00 +9.5114e-01 -6.9298e-01 -1.5890e+00 -4.8564e-01 +3.3248e+00 -9.8940e-01 +3.0110e+00
9206 +4.643958783e+02 +4.643958783e+02 +3.765058783e+02 -8.789000000e+01 +1.2111e+00 -2.4367e+00 +4.5098e+00 +1.4639e+00 -2.8864e+00 -1.1519e+00 -3.1253e+00 +1.7104e+00 -2.2928e+00 +3.3394e+00 +2.6909e+00 -2.0786e+00 +2.9283e+00 +9.5114e-01 -6.9298e-01 -1.5856e+00 -4.6271e-01 +3.3248e+00 -9.8940e-01 +3.0110e+00
9584 +3.946968902e+02 +3.946968902e+02 +3.068068902e+02 -8.789000000e+01 +1.2111e+00 -2.4896e+00 +3.9105e+00 +8.1824e-01 -3.1894e+00 -9.4722e-01 -3.1014e+00 +1.7104e+00 -2.4068e+00 +3.3394e+00 +2.6704e+00 -2.0786e+00 +2.9283e+00 +9.5114e-01 -6.9298e-01 -1.5856e+00 -4.6271e-01 +3.3248e+00 -9.8940e-01 +3.0110e+00
50050 +2.487397344e+02 +2.487397344e+02 +1.608497344e+02 -8.789000000e+01 +1.2111e+00 -1.3190e+00 +3.4283e+00 -1.2924e+00 -3.1894e+00 -5.0340e-01 -3.1014e+00 +1.3900e+00 -2.6888e+00 +3.3394e+00 +2.6909e+00 -2.0786e+00 +2.9208e+00 +9.5114e-01 -6.9298e-01 -1.5856e+00 -4.6271e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
52316 +1.057748603e+02 +1.057748603e+02 +1.788486027e+01 -8.789000000e+01 +1.2111e+00 +2.0662e-01 +1.7213e+00 -2.7531e+00 -3.1894e+00 -5.0340e-01 -3.1014e+00 +1.6797e+00 -2.6323e+00 +3.4695e+00 +2.6909e+00 -2.1711e+00 +2.9208e+00 +9.9374e-01 -6.9298e-01 -1.5856e+00 -4.2992e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
52506 +9.374551601e+01 +9.374551601e+01 +5.855516008e+00 -8.789000000e+01 +1.2111e+00 +2.0662e-01 +2.0221e+00 -2.0855e+00 -3.1894e+00 -5.0340e-01 -2.9189e+00 +1.3900e+00 -2.6323e+00 +3.4695e+00 +2.6909e+00 -2.1203e+00 +2.9208e+00 +9.9374e-01 -6.9298e-01 -1.5856e+00 -4.2992e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
53261 +5.309397784e+01 +5.309397784e+01 -3.479602216e+01 -8.789000000e+01 +1.2111e+00 +1.4823e+00 +1.7213e+00 -2.1413e+00 -3.1894e+00 -5.0340e-01 -2.9189e+00 +1.3900e+00 -2.4752e+00 +3.4695e+00 +2.6909e+00 -2.1203e+00 +2.9208e+00 +9.9374e-01 -6.9298e-01 -1.5731e+00 -4.2992e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
54386 +3.921405936e+01 +3.921405936e+01 -4.867594064e+01 -8.789000000e+01 +1.2111e+00 +2.8182e+00 +1.7213e+00 -2.1413e+00 -3.1894e+00 -5.0340e-01 -2.9189e+00 +1.3900e+00 -2.5586e+00 +3.4695e+00 +2.6576e+00 -2.1203e+00 +2.9208e+00 +9.9374e-01 -6.9298e-01 -1.5731e+00 -4.2992e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
56650 +2.448751564e+01 +2.448751564e+01 -6.340248436e+01 -8.789000000e+01 +4.1058e-01 +3.4303e+00 +1.6599e+00 -2.1413e+00 -3.1365e+00 -5.8826e-01 -2.9189e+00 +1.3900e+00 -2.5586e+00 +3.4695e+00 +2.6354e+00 -2.1259e+00 +2.8931e+00 +9.8112e-01 -6.9298e-01 -1.5731e+00 -4.2992e-01 +3.3338e+00 -9.8940e-01 +3.0110e+00
66310 +1.456052047e+01 +1.456052047e+01 -7.332947953e+01 -8.789000000e+01 +1.0364e-01 +3.5731e+00 +1.1930e+00 -2.2504e+00 -3.1362e+00 -6.8849e-01 -2.9091e+00 +1.5215e+00 -2.5630e+00 +3.4276e+00 +2.6399e+00 -2.1364e+00 +2.8729e+00 +9.8154e-01 -6.9298e-01 -1.5609e+00 -4.3360e-01 +3.3328e+00 -9.8940e-01 +3.0110e+00
122258 +9.307424941e+00 +9.307424941e+00 -7.858257506e+01 -8.789000000e+01 +2.2515e-01 +3.6423e+00 +1.2566e+00 -2.1220e+00 -3.0739e+00 -5.8826e-01 -2.9456e+00 +1.4774e+00 -2.5497e+00 +3.4352e+00 +2.6354e+00 -2.1259e+00 +2.8816e+00 +9.7934e-01 -6.9107e-01 -1.5586e+00 -4.3721e-01 +3.3348e+00 -9.8940e-01 +3.0110e+00
147878 +4.943881755e+00 +4.943881755e+00 -8.294611824e+01 -8.789000000e+01 +2.4558e-01 +3.6611e+00 +1.2488e+00 -2.1413e+00 -3.1067e+00 -6.4351e-01 -2.8970e+00 +1.4640e+00 -2.5586e+00 +3.4276e+00 +2.6354e+00 -2.1364e+00 +2.8729e+00 +9.8154e-01 -6.9298e-01 -1.5609e+00 -4.3360e-01 +3.3338e+00 -9.8940e-01 +3.0134e+00
208162 +2.816649652e+00 +2.816649652e+00 -8.507335035e+01 -8.789000000e+01 +2.4558e-01 +3.6611e+00 +1.2488e+00 -2.1207e+00 -3.0925e+00 -6.1191e-01 -2.9634e+00 +1.4496e+00 -2.5445e+00 +3.4189e+00 +2.6354e+00 -2.1364e+00 +2.8776e+00 +9.8154e-01 -6.9188e-01 -1.5568e+00 -4.3689e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
208325 +1.444185654e+00 +1.444185654e+00 -8.644581435e+01 -8.789000000e+01 +2.4558e-01 +3.6611e+00 +1.2488e+00 -2.1207e+00 -3.0739e+00 -5.8826e-01 -2.9456e+00 +1.4774e+00 -2.5497e+00 +3.4352e+00 +2.6354e+00 -2.1397e+00 +2.8816e+00 +9.8154e-01 -6.9298e-01 -1.5609e+00 -4.3689e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
211541 +4.192253526e-01 +4.192253526e-01 -8.747077465e+01 -8.789000000e+01 +2.4149e-01 +3.6611e+00 +1.2488e+00 -2.1207e+00 -3.0739e+00 -6.1446e-01 -2.9590e+00 +1.4640e+00 -2.5445e+00 +3.4276e+00 +2.6354e+00 -2.1397e+00 +2.8816e+00 +9.8154e-01 -6.8347e-01 -1.5609e+00 -4.3568e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
272837 +3.167663217e-01 +3.167663217e-01 -8.757323368e+01 -8.789000000e+01 +2.2515e-01 +3.6455e+00 +1.2566e+00 -2.1092e+00 -3.0739e+00 -6.2057e-01 -2.9515e+00 +1.4686e+00 -2.5497e+00 +3.4352e+00 +2.6354e+00 -2.1397e+00 +2.8816e+00 +9.7934e-01 -6.8708e-01 -1.5609e+00 -4.3721e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
282568 +2.391946550e-01 +2.391946550e-01 -8.765080534e+01 -8.789000000e+01 +2.4149e-01 +3.6611e+00 +1.2488e+00 -2.1130e+00 -3.0739e+00 -6.1621e-01 -2.9559e+00 +1.4640e+00 -2.5445e+00 +3.4276e+00 +2.6354e+00 -2.1397e+00 +2.8816e+00 +9.8154e-01 -6.8708e-01 -1.5609e+00 -4.3568e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
286690 +1.574762143e-01 +1.574762143e-01 -8.773252379e+01 -8.789000000e+01 +2.4149e-01 +3.6611e+00 +1.2488e+00 -2.1130e+00 -3.0739e+00 -6.1621e-01 -2.9559e+00 +1.4640e+00 -2.5445e+00 +3.4276e+00 +2.6334e+00 -2.1397e+00 +2.8816e+00 +9.7706e-01 -6.8708e-01 -1.5609e+00 -4.3568e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
457906 +9.429491842e-02 +9.429491842e-02 -8.779570508e+01 -8.789000000e+01 +2.3882e-01 +3.6399e+00 +1.2488e+00 -2.1130e+00 -3.0770e+00 -6.2390e-01 -2.9551e+00 +1.4640e+00 -2.5445e+00 +3.4276e+00 +2.6334e+00 -2.1409e+00 +2.8816e+00 +9.7778e-01 -6.8651e-01 -1.5615e+00 -4.3568e-01 +3.3366e+00 -9.8940e-01 +3.0134e+00
934517 +3.628805071e-02 +3.628805071e-02 -8.785371195e+01 -8.789000000e+01 +2.3914e-01 +3.6457e+00 +1.2494e+00 -2.1096e+00 -3.0823e+00 -6.2226e-01 -2.9551e+00 +1.4652e+00 -2.5464e+00 +3.4296e+00 +2.6345e+00 -2.1409e+00 +2.8816e+00 +9.7814e-01 -6.8648e-01 -1.5616e+00 -4.3601e-01 +3.3370e+00 -9.8940e-01 +3.0137e+00
1304634 +2.493927092e-02 +2.493927092e-02 -8.786506073e+01 -8.789000000e+01 +2.3914e-01 +3.6457e+00 +1.2494e+00 -2.1096e+00 -3.0823e+00 -6.2095e-01 -2.9551e+00 +1.4658e+00 -2.5464e+00 +3.4296e+00 +2.6345e+00 -2.1409e+00 +2.8816e+00 +9.7814e-01 -6.8648e-01 -1.5616e+00 -4.3601e-01 +3.3368e+00 -9.8940e-01 +3.0136e+00
1338079 +1.194424713e-02 +1.194424713e-02 -8.787805575e+01 -8.789000000e+01 +2.3914e-01 +3.6457e+00 +1.2494e+00 -2.1096e+00 -3.0823e+00 -6.2226e-01 -2.9552e+00 +1.4658e+00 -2.5464e+00 +3.4296e+00 +2.6345e+00 -2.1409e+00 +2.8816e+00 +9.7814e-01 -6.8648e-01 -1.5616e+00 -4.3601e-01 +3.3370e+00 -9.8960e-01 +3.0136e+00
1426051 +2.694700617e-03 +2.694700617e-03 -8.788730530e+01 -8.789000000e+01 +2.3914e-01 +3.6457e+00 +1.2494e+00 -2.1096e+00 -3.0823e+00 -6.2226e-01 -2.9552e+00 +1.4658e+00 -2.5464e+00 +3.4296e+00 +2.6345e+00 -2.1409e+00 +2.8816e+00 +9.7814e-01 -6.8648e-01 -1.5616e+00 -4.3601e-01 +3.3368e+00 -9.8960e-01 +3.0136e+00
1426438 +2.239209122e-03 +2.239209122e-03 -8.788776079e+01 -8.789000000e+01 +2.3914e-01 +3.6457e+00 +1.2494e+00 -2.1096e+00 -3.0823e+00 -6.2160e-01 -2.9551e+00 +1.4658e+00 -2.5464e+00 +3.4296e+00 +2.6345e+00 -2.1409e+00 +2.8816e+00 +9.7855e-01 -6.8648e-01 -1.5616e+00 -4.3601e-01 +3.3368e+00 -9.8960e-01 +3.0136e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.471542316e+07 +1.471542316e+07 +1.471574335e+07 +3.201900000e+02 -4.2102e+00 +3.3821e-01 -4.5943e-01 +2.9918e+00 +3.5969e+00 +4.3248e+00 +8.9545e-01 +5.2975e-01 -1.8140e-01 +4.3116e+00 -1.0706e+00 -1.3140e+00 +3.8673e+00 -2.9505e+00 +2.1472e-01 -3.9463e+00 -1.5760e+00 +3.8634e+00 +1.5676e+00 +3.8218e+00
390 +1.457098637e+06 +1.457098637e+06 +1.457418827e+06 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +1.8350e+00 -2.8323e+00 +1.6786e+00 +2.1279e-01 +5.4052e-01 +2.1532e+00 -2.6946e+00 -7.2269e-01 +3.3307e+00 -3.7162e+00 +1.1218e+00 +2.4597e-01 +7.8898e-01 -8.0633e-01 +4.2069e+00 +1.2529e+00 +3.5320e+00 +1.0027e+00
760 +7.335100077e+05 +7.335100077e+05 +7.338301977e+05 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +1.8350e+00 -2.8323e+00 +1.6786e+00 -3.8325e+00 -2.2016e+00 +3.3156e+00 +1.7076e+00 +2.2473e+00 +1.2102e+00 -1.0516e+00 +1.8172e+00 -3.1234e+00 +7.8898e-01 +1.6916e+00 +4.2069e+00 +3.9125e-01 +3.5320e+00 +1.0027e+00
951 +4.028641370e+05 +4.028641370e+05 +4.031843270e+05 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +1.8350e+00 -4.7546e+00 -2.4618e+00 -2.6240e+00 -3.4059e+00 +6.4427e-01 -1.1977e+00 -4.9349e+00 -3.4811e+00 -1.0516e+00 +1.8172e+00 -3.1234e+00 +9.2303e-01 +1.6916e+00 +4.2069e+00 +3.9125e-01 +2.9627e+00 +1.0027e+00
1129 +3.276222532e+05 +3.276222532e+05 +3.279424432e+05 +3.201900000e+02 -1.2758e+00 +1.6133e+00 +1.0300e+00 +1.5091e+00 -4.3856e+00 +3.7089e+00 +4.7935e+00 +2.3389e+00 +2.3122e+00 +4.7317e+00 -1.6361e+00 -1.0516e+00 +1.8172e+00 -3.1234e+00 +7.8898e-01 +1.6916e+00 +4.2069e+00 +3.9125e-01 +2.9627e+00 +1.1352e+00
1501 +2.293235465e+05 +2.293235465e+05 +2.296437365e+05 +3.201900000e+02 -1.2758e+00 +3.2396e+00 +9.1199e-01 -2.8323e+00 -1.4882e+00 -1.4311e-02 +4.2911e+00 +1.8508e+00 +2.3122e+00 +4.7317e+00 -2.4514e+00 +3.3978e+00 -1.4229e-02 -2.6750e+00 +9.2303e-01 +2.3387e+00 +4.2069e+00 +3.9125e-01 +2.9627e+00 +1.1352e+00
1870 +1.303726167e+05 +1.303726167e+05 +1.306928067e+05 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +9.1199e-01 -2.8323e+00 -1.4882e+00 -1.4311e-02 +4.2911e+00 +1.8508e+00 +8.5803e-01 +4.1113e+00 -2.4514e+00 +3.3978e+00 -1.4229e-02 -2.6750e+00 +9.2303e-01 +2.3387e+00 +4.2069e+00 +3.9125e-01 +2.6867e+00 +1.4610e+00
2594 +6.916627311e+04 +6.916627311e+04 +6.948646311e+04 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +9.1199e-01 -2.8323e+00 -1.4882e+00 -1.4311e-02 +4.2911e+00 +1.8508e+00 -6.3744e-01 +1.4230e+00 -2.3561e+00 +3.3978e+00 -1.4229e-02 -2.3480e+00 +9.2303e-01 +2.3387e+00 +3.8420e+00 +3.9125e-01 +2.6867e+00 +1.4610e+00
2778 +5.636151953e+04 +5.636151953e+04 +5.668170953e+04 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +9.1199e-01 -2.8323e+00 -1.4882e+00 -1.4311e-02 +4.2911e+00 +1.8508e+00 -6.3744e-01 +1.4230e+00 -2.3561e+00 +3.3978e+00 -1.4229e-02 -2.3480e+00 +9.2303e-01 +2.3387e+00 +3.8420e+00 +3.9125e-01 +2.6867e+00 +1.3133e+00
3320 +3.273838356e+04 +3.273838356e+04 +3.305857356e+04 +3.201900000e+02 +3.2750e-01 +3.2396e+00 +9.1199e-01 -2.8323e+00 -1.4882e+00 -1.4311e-02 +4.2911e+00 +6.4427e-01 -1.1977e+00 +1.4230e+00 -2.3561e+00 +3.3978e+00 -1.4229e-02 -2.3480e+00 +9.2303e-01 +2.3387e+00 +3.7097e+00 +5.7510e-01 +2.6867e+00 +1.3133e+00
