% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6674 +3.524122112e+00 +3.524122112e+00 +9.451941221e+02 +9.416700000e+02 -4.5478e+00 -4.7929e+00 +4.8006e+00 +3.9248e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -4.9690e+00 +5.0029e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +4.9517e+00 -4.9704e+00 +5.6186e+00 +4.9659e+00 +5.5634e+00
6864 +1.902755680e+00 +1.902755680e+00 +9.435727557e+02 +9.416700000e+02 -4.7694e+00 -4.7929e+00 +4.8006e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -4.9690e+00 +5.0029e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +4.9517e+00 -4.9704e+00 +4.9813e+00 +4.9659e+00 +5.5634e+00
7055 +1.156753055e+00 +1.156753055e+00 +9.428267531e+02 +9.416700000e+02 -4.7694e+00 -4.7929e+00 +4.8006e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -4.9690e+00 +5.0029e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.4869e+00 +5.2990e+00 -4.9704e+00 +5.6186e+00 +5.5220e+00 +5.5634e+00
7444 +9.026013361e-01 +9.026013361e-01 +9.425726013e+02 +9.416700000e+02 -4.7694e+00 -4.7929e+00 +5.2468e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -4.9690e+00 +5.0029e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.4869e+00 +5.2990e+00 -4.9704e+00 +5.6186e+00 +5.5220e+00 +5.5634e+00
7636 +6.046214025e-01 +6.046214025e-01 +9.422746214e+02 +9.416700000e+02 -4.7694e+00 -4.7929e+00 +5.0973e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -5.6347e+00 +5.3374e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +5.2990e+00 -5.2184e+00 +5.6186e+00 +5.3442e+00 +5.5634e+00
7826 +3.708203167e-01 +3.708203167e-01 +9.420408203e+02 +9.416700000e+02 -4.7694e+00 -5.2510e+00 +5.0973e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -5.6347e+00 +5.3374e+00 +5.2948e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +5.2990e+00 -5.2184e+00 +5.6186e+00 +5.3442e+00 +5.5634e+00
8016 +1.402285523e-01 +1.402285523e-01 +9.418102286e+02 +9.416700000e+02 -5.4214e+00 -5.2510e+00 +5.0973e+00 +5.0606e+00 -5.0118e+00 -4.9235e+00 -5.0912e+00 -5.2970e+00 +5.2621e+00 -5.6494e+00 +5.0029e+00 +5.7976e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +5.1184e+00 -5.0591e+00 +5.6186e+00 +5.5202e+00 +5.5634e+00
8209 +1.136868377e-13 +1.136868377e-13 +9.416700000e+02 +9.416700000e+02 -5.4214e+00 -5.1235e+00 +5.3587e+00 +5.0606e+00 -5.0118e+00 -5.8354e+00 -5.0912e+00 -5.2970e+00 +5.1444e+00 -5.6347e+00 +5.3374e+00 +5.7976e+00 -5.2740e+00 -5.1132e+00 +5.9667e+00 +5.2990e+00 -5.2184e+00 +5.3533e+00 +5.5382e+00 +5.5634e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.138802418e+02 +4.138802418e+02 +3.764302418e+02 -3.745000000e+01 +7.1004e-01 +2.1292e+00 +3.1149e+00 -2.3643e+00 -2.2359e+00 +2.3394e-01 -4.5968e-01 -5.7473e-01 +1.1639e-01 +4.0236e+00 -1.1122e+00 -3.9861e+00 +4.3377e+00 +3.2780e+00 +4.5982e+00 -3.4867e+00 -2.0280e+00 +1.5600e+00 +3.1192e+00 +4.6138e+00
382 +1.622121834e+02 +1.622121834e+02 +1.247621834e+02 -3.745000000e+01 -2.3122e+00 +3.5871e+00 +4.5884e+00 -3.1219e+00 -2.3143e+00 +3.5645e+00 +9.4537e-01 -4.8322e+00 -2.1709e+00 +4.0696e+00 +4.9489e+00 -8.4756e-01 +2.0367e+00 -4.6459e+00 +4.5856e+00 +3.6797e+00 -4.3179e+00 +1.8192e+00 +4.6282e+00 -3.4948e+00
556 +1.156643285e+02 +1.156643285e+02 +7.821432853e+01 -3.745000000e+01 -2.3122e+00 +3.5871e+00 +4.5884e+00 -3.1219e+00 -2.3143e+00 +3.5645e+00 +9.4537e-01 -4.8322e+00 -2.1709e+00 +4.0696e+00 +4.7752e+00 +4.7032e+00 -4.0546e+00 -4.6459e+00 +4.5856e+00 +3.6797e+00 -4.3179e+00 +1.8192e+00 +4.6282e+00 -3.4948e+00
740 +8.882375462e+01 +8.882375462e+01 +5.137375462e+01 -3.745000000e+01 +3.6514e+00 +2.3986e-01 +2.3412e+00 -1.5116e+00 -2.3143e+00 +3.5645e+00 +9.4537e-01 -4.8322e+00 -2.1709e+00 +4.0696e+00 +4.7752e+00 +4.7032e+00 -4.0546e+00 -4.6459e+00 +4.5856e+00 +3.6797e+00 -4.3179e+00 +4.8279e+00 +3.6676e+00 -4.9682e+00
1277 +6.102102144e+01 +6.102102144e+01 +2.357102144e+01 -3.745000000e+01 +3.6514e+00 +3.5871e+00 +4.5884e+00 -3.1219e+00 -2.3143e+00 +3.5645e+00 +9.4537e-01 -4.8609e+00 +1.6506e+00 +4.0696e+00 +4.9489e+00 +4.7032e+00 -4.0546e+00 -4.6459e+00 +4.5856e+00 +3.6797e+00 -4.3179e+00 +4.8279e+00 +4.5839e+00 -4.9682e+00
2537 +3.542279429e+01 +3.542279429e+01 -2.027205711e+00 -3.745000000e+01 +3.8561e+00 +3.5871e+00 +4.5884e+00 -3.1219e+00 -2.3143e+00 +4.6575e+00 +3.6231e+00 -4.8609e+00 +1.6506e+00 +4.0696e+00 +4.9489e+00 +4.7032e+00 -4.9087e+00 -4.6459e+00 +4.5856e+00 +5.0125e+00 -4.6597e+00 +4.8279e+00 +5.0291e+00 -4.9682e+00
3640 +2.414451743e+01 +2.414451743e+01 -1.330548257e+01 -3.745000000e+01 +3.8561e+00 +3.5871e+00 +5.0583e+00 -3.1219e+00 -2.3553e+00 +4.6575e+00 +4.5820e+00 -4.8609e+00 +2.6311e+00 +4.5130e+00 +5.8945e+00 +4.7032e+00 -4.9087e+00 -4.6459e+00 +5.4046e+00 +5.3237e+00 -5.0396e+00 +4.8279e+00 +5.0291e+00 -4.9682e+00
4690 +1.532487583e+01 +1.532487583e+01 -2.212512417e+01 -3.745000000e+01 +3.8561e+00 +3.5871e+00 +4.5884e+00 -3.7062e+00 -2.7362e+00 +5.4136e+00 +4.5820e+00 -4.8609e+00 +3.3272e+00 +5.3116e+00 +4.9489e+00 +4.9886e+00 -4.9087e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.0304e+00 +5.0291e+00 -4.9682e+00
5586 +7.939240087e+00 +7.939240087e+00 -2.951075991e+01 -3.745000000e+01 +3.8561e+00 +3.5871e+00 +4.5705e+00 -4.5637e+00 -4.0708e+00 +6.2596e+00 +4.5820e+00 -4.8609e+00 +4.6989e+00 +5.4955e+00 +4.9489e+00 +4.9886e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -4.9682e+00
6300 +5.009084225e+00 +5.009084225e+00 -3.244091578e+01 -3.745000000e+01 +3.8561e+00 +3.5871e+00 +4.5705e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +4.5820e+00 -4.8609e+00 +5.8820e+00 +5.4955e+00 +4.9489e+00 +4.9886e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -4.9682e+00
7204 +3.136723955e+00 +3.136723955e+00 -3.431327605e+01 -3.745000000e+01 +4.3471e+00 +4.5285e+00 +4.5705e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +4.5820e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +4.9489e+00 +4.9886e+00 -4.9986e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -4.9682e+00
7570 +2.340882699e+00 +2.340882699e+00 -3.510911730e+01 -3.745000000e+01 +4.8562e+00 +4.5285e+00 +4.5705e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +4.8746e+00 -4.8609e+00 +5.8820e+00 +5.4955e+00 +4.9489e+00 +4.9886e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -4.9682e+00
7744 +1.557523781e+00 +1.557523781e+00 -3.589247622e+01 -3.745000000e+01 +5.2981e+00 +4.5285e+00 +4.7836e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +4.8746e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +4.9489e+00 +5.1975e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2499e+00 +5.0291e+00 -4.9682e+00
8482 +8.512434446e-01 +8.512434446e-01 -3.659875656e+01 -3.745000000e+01 +5.2981e+00 +4.5285e+00 +4.7836e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +5.2311e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +5.3414e+00 +4.9886e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -5.0878e+00
8671 +5.384779209e-01 +5.384779209e-01 -3.691152208e+01 -3.745000000e+01 +5.2981e+00 +4.5285e+00 +5.4583e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +5.2311e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +5.1454e+00 +5.1975e+00 -4.9986e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -5.6250e+00
8850 +5.418829195e-02 +5.418829195e-02 -3.739581171e+01 -3.745000000e+01 +5.2981e+00 +4.9958e+00 +5.2508e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +5.2311e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +6.3216e+00 +4.9886e+00 -4.9986e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -5.0878e+00
9037 +1.095152293e-02 +1.095152293e-02 -3.743904848e+01 -3.745000000e+01 +5.2981e+00 +4.9958e+00 +5.2508e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +5.2311e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +5.1454e+00 +5.1975e+00 -4.9986e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -5.0878e+00
9223 +4.748312836e-03 +4.748312836e-03 -3.744525169e+01 -3.745000000e+01 +5.2981e+00 +4.9958e+00 +5.2508e+00 -5.1138e+00 -5.2298e+00 +6.2596e+00 +5.2311e+00 -5.0195e+00 +5.8820e+00 +5.4955e+00 +5.1454e+00 +5.1975e+00 -5.0228e+00 -5.0116e+00 +5.0528e+00 +5.0125e+00 -6.4518e+00 +5.2266e+00 +5.0291e+00 -5.0878e+00
15939 +7.105427358e-14 +7.105427358e-14 -3.745000000e+01 -3.745000000e+01 +5.2813e+00 +5.2622e+00 +5.3007e+00 -5.7639e+00 -5.1574e+00 +5.0349e+00 +5.1547e+00 -5.0730e+00 +5.0245e+00 +5.0224e+00 +6.2082e+00 +5.3913e+00 -5.0350e+00 -5.2497e+00 +5.0321e+00 +5.1961e+00 -6.3295e+00 +5.9086e+00 +5.4227e+00 -5.2180e+00
% function evaluation | noise-free fitness - Fopt (-4.450500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.345556100e+02 +4.345556100e+02 -1.049438998e+01 -4.450500000e+02 +4.5965e+00 -1.1125e+00 +3.4523e+00 -6.3274e-01 -3.5686e+00 -1.6326e+00 +1.5011e-01 -1.0096e+00 +4.5154e+00 +1.7896e+00 -8.9620e-01 -1.6369e+00 -2.2730e+00 +1.6494e+00 -4.9097e+00 -2.6910e+00 +3.8198e+00 -2.0018e+00 -7.2927e-03 +6.7923e-01
189 +1.729849181e+02 +1.729849181e+02 -2.720650819e+02 -4.450500000e+02 -1.6056e+00 +2.8201e+00 -1.6473e+00 +1.7074e+00 -9.2620e-01 +3.0989e+00 -4.3895e+00 -4.3234e+00 -2.5733e+00 +4.6289e+00 -3.1061e+00 +2.0693e+00 -1.3353e+00 +4.8178e+00 +4.7903e+00 +3.5124e+00 -3.6781e+00 -2.0890e+00 +3.2741e+00 +4.5345e+00
771 +1.333325065e+02 +1.333325065e+02 -3.117174935e+02 -4.450500000e+02 +6.8422e-01 +1.6337e-02 +2.2643e+00 -2.5079e+00 -9.2620e-01 +3.0989e+00 -4.3895e+00 -4.3234e+00 -2.5733e+00 +2.4981e+00 -3.1061e+00 +2.0693e+00 -1.3353e+00 +4.8178e+00 +4.7903e+00 +3.5124e+00 -3.6781e+00 -4.9858e+00 +4.9161e+00 +4.8467e+00
1159 +9.872686792e+01 +9.872686792e+01 -3.463231321e+02 -4.450500000e+02 -1.6056e+00 +4.4912e-01 +2.2643e+00 -2.5079e+00 -2.1764e+00 +3.0989e+00 -4.3895e+00 -4.3234e+00 -2.5733e+00 +4.6289e+00 +3.8214e+00 +2.1167e+00 -1.3353e+00 +4.8178e+00 +4.7903e+00 +3.5124e+00 -3.6781e+00 -4.9858e+00 +4.9161e+00 +4.8467e+00
2504 +6.081847612e+01 +6.081847612e+01 -3.842315239e+02 -4.450500000e+02 -2.8049e+00 +2.8201e+00 +3.9860e+00 -2.5079e+00 -4.1254e+00 -3.1145e+00 -4.3895e+00 -4.3234e+00 -3.1588e+00 +4.6289e+00 +3.8214e+00 +2.1167e+00 -1.3353e+00 +4.8178e+00 +4.7903e+00 +4.5191e+00 -4.9544e+00 -4.9858e+00 +4.9161e+00 +4.9136e+00
4045 +3.902883354e+01 +3.902883354e+01 -4.060211665e+02 -4.450500000e+02 -2.8049e+00 +2.8201e+00 +3.9860e+00 -2.5079e+00 -4.6440e+00 -4.1444e+00 -4.3895e+00 -5.2172e+00 -3.3231e+00 +4.6289e+00 +4.7963e+00 +2.6767e+00 -3.1621e+00 +4.8178e+00 +4.7903e+00 +5.0975e+00 -4.9544e+00 -4.9858e+00 +4.9161e+00 +6.1542e+00
5214 +2.318615405e+01 +2.318615405e+01 -4.218638460e+02 -4.450500000e+02 -2.8049e+00 +2.8201e+00 +3.9860e+00 -2.5079e+00 -4.6440e+00 -4.1444e+00 -4.3895e+00 -5.2172e+00 -4.1455e+00 +5.6424e+00 +4.7211e+00 +4.2242e+00 -4.5066e+00 +5.0138e+00 +4.7903e+00 +5.0975e+00 -5.0496e+00 -4.9858e+00 +4.9161e+00 +6.1531e+00
6185 +1.387900939e+01 +1.387900939e+01 -4.311709906e+02 -4.450500000e+02 -4.5719e+00 +2.8201e+00 +3.9860e+00 -2.5079e+00 -4.6440e+00 -4.6891e+00 -4.3895e+00 -5.2172e+00 -4.9587e+00 +5.4220e+00 +4.7963e+00 +4.2625e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -4.9858e+00 +5.1648e+00 +6.1542e+00
6948 +9.946865349e+00 +9.946865349e+00 -4.351031347e+02 -4.450500000e+02 -4.5719e+00 +4.5310e+00 +4.6457e+00 -2.5079e+00 -4.6440e+00 -4.6891e+00 -4.3895e+00 -5.2172e+00 -5.1003e+00 +5.4220e+00 +4.7211e+00 +4.6062e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -4.9858e+00 +5.1648e+00 +6.1542e+00
8100 +5.691428149e+00 +5.691428149e+00 -4.393585719e+02 -4.450500000e+02 -5.5427e+00 +4.7657e+00 +4.6457e+00 -3.1289e+00 -5.0923e+00 -4.6891e+00 -5.3866e+00 -5.2172e+00 -4.9587e+00 +5.4220e+00 +5.0559e+00 +4.6062e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -4.9858e+00 +5.1648e+00 +6.1542e+00
8673 +3.176471974e+00 +3.176471974e+00 -4.418735280e+02 -4.450500000e+02 -5.5427e+00 +4.7657e+00 +5.4406e+00 -3.1289e+00 -5.0923e+00 -5.4408e+00 -5.3866e+00 -5.2172e+00 -4.9587e+00 +5.4220e+00 +5.0559e+00 +5.2295e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -4.9858e+00 +5.1648e+00 +6.1542e+00
9250 +2.477706633e+00 +2.477706633e+00 -4.425722934e+02 -4.450500000e+02 -5.3269e+00 +4.9129e+00 +5.4406e+00 -3.4991e+00 -5.0923e+00 -5.4408e+00 -5.4958e+00 -5.2172e+00 -4.9587e+00 +5.4220e+00 +5.0559e+00 +5.2295e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -4.9858e+00 +5.1648e+00 +6.1542e+00
9833 +1.262690522e+00 +1.262690522e+00 -4.437873095e+02 -4.450500000e+02 -5.5427e+00 +4.9773e+00 +5.4406e+00 -4.2157e+00 -5.0923e+00 -5.4408e+00 -5.4958e+00 -5.2172e+00 -4.9587e+00 +5.4220e+00 +5.5806e+00 +5.2295e+00 -5.1483e+00 +5.0138e+00 +5.0897e+00 +5.0975e+00 -5.7552e+00 -5.2612e+00 +5.1348e+00 +6.1542e+00
18237 +7.416756888e-01 +7.416756888e-01 -4.443083243e+02 -4.450500000e+02 -4.7963e+00 +4.7763e+00 +5.3653e+00 -5.0342e+00 -5.8358e+00 -4.9469e+00 -5.3383e+00 -5.3938e+00 -4.9767e+00 +5.6912e+00 +5.2329e+00 +5.1384e+00 -5.0979e+00 +5.1971e+00 +4.9768e+00 +5.2185e+00 -5.2839e+00 -5.4785e+00 +5.3379e+00 +5.0163e+00
18431 +3.918302682e-01 +3.918302682e-01 -4.446581697e+02 -4.450500000e+02 -4.7963e+00 +5.1666e+00 +5.3653e+00 -5.1898e+00 -5.8358e+00 -5.4230e+00 -5.3383e+00 -6.0159e+00 -4.9767e+00 +5.6912e+00 +5.2329e+00 +5.1384e+00 -5.0979e+00 +5.1971e+00 +4.9768e+00 +5.2185e+00 -5.2839e+00 -5.4785e+00 +5.3379e+00 +5.0163e+00
18624 +2.036930368e-01 +2.036930368e-01 -4.448463070e+02 -4.450500000e+02 -4.7963e+00 +5.1770e+00 +6.3580e+00 -5.0342e+00 -5.3625e+00 -5.1828e+00 -5.3383e+00 -5.0810e+00 -5.3983e+00 +5.6912e+00 +5.2329e+00 +5.1384e+00 -5.1032e+00 +5.0002e+00 +5.8272e+00 +5.2185e+00 -5.2839e+00 -5.4785e+00 +5.3379e+00 +5.0163e+00
18824 +6.138721265e-02 +6.138721265e-02 -4.449886128e+02 -4.450500000e+02 -5.5044e+00 +5.1770e+00 +6.3580e+00 -5.0342e+00 -5.3625e+00 -5.1828e+00 -5.3383e+00 -5.8316e+00 -4.9767e+00 +5.6912e+00 +5.2329e+00 +5.1384e+00 -5.1032e+00 +5.0002e+00 +5.8272e+00 +5.2185e+00 -5.2839e+00 -5.4785e+00 +5.3379e+00 +5.0163e+00
19016 +5.684341886e-14 +5.684341886e-14 -4.450500000e+02 -4.450500000e+02 -5.5663e+00 +5.1666e+00 +5.3653e+00 -5.1898e+00 -5.8358e+00 -5.1828e+00 -5.3383e+00 -5.0810e+00 -5.3983e+00 +5.6912e+00 +5.2329e+00 +5.1384e+00 -5.0979e+00 +5.1971e+00 +5.9689e+00 +5.5444e+00 -5.2839e+00 -5.4785e+00 +5.3379e+00 +5.0163e+00
% function evaluation | noise-free fitness - Fopt (9.513200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.547672030e+02 +5.547672030e+02 +1.506087203e+03 +9.513200000e+02 +3.2860e+00 +2.9885e+00 +2.9349e-01 +2.5481e+00 -1.0820e+00 +9.0978e-02 -3.2876e+00 +3.5436e+00 -2.9053e+00 +2.5761e+00 +4.5984e-01 -4.2863e+00 +2.2787e+00 -4.5582e+00 -1.0375e+00 -3.0434e+00 +3.4962e+00 +1.6679e+00 -2.6125e+00 +4.2812e+00
381 +2.102278537e+02 +2.102278537e+02 +1.161547854e+03 +9.513200000e+02 +3.6114e+00 -8.8981e-02 +4.7210e+00 +1.0163e+00 -8.1101e-02 +1.9863e-01 -4.0042e+00 -2.1457e+00 +6.8107e-01 -3.6776e+00 -1.5534e+00 +3.8688e+00 -4.8921e+00 +4.4261e-01 -2.0941e+00 -1.3536e+00 -2.9877e+00 -4.4822e+00 +4.8096e+00 -2.8537e+00
749 +1.540514514e+02 +1.540514514e+02 +1.105371451e+03 +9.513200000e+02 -2.9737e+00 -1.4246e+00 +4.3370e+00 +4.1819e+00 +3.9729e-01 +3.1460e+00 -3.5268e+00 +4.6964e+00 -4.3529e+00 -7.4675e-01 -2.2645e+00 +3.4726e+00 -4.4216e+00 +1.2835e+00 -4.1810e+00 +4.9107e+00 -4.4417e+00 -7.7672e-01 +2.9784e+00 -3.9932e+00
1291 +9.046942208e+01 +9.046942208e+01 +1.041789422e+03 +9.513200000e+02 +3.6114e+00 -8.8981e-02 +4.7210e+00 +2.6928e+00 +4.7400e+00 +9.7947e-02 -3.7582e+00 +4.6964e+00 -4.3529e+00 -3.2862e+00 -4.8617e+00 +2.1302e+00 -4.8032e+00 +4.1519e+00 -4.1810e+00 +4.9107e+00 -4.4417e+00 -4.4822e+00 +4.8096e+00 -2.8151e+00
1662 +6.303524041e+01 +6.303524041e+01 +1.014355240e+03 +9.513200000e+02 -1.7222e+00 -2.4840e+00 +4.7210e+00 +2.6928e+00 +4.7400e+00 +1.9863e-01 -3.5268e+00 +5.5683e+00 -4.3529e+00 -3.2862e+00 -4.8617e+00 +2.1302e+00 -4.8032e+00 +4.1519e+00 -4.1810e+00 +4.9107e+00 -4.4417e+00 -4.4822e+00 +4.8096e+00 -4.7503e+00
2208 +3.962342363e+01 +3.962342363e+01 +9.909434236e+02 +9.513200000e+02 -1.7222e+00 -2.4840e+00 +4.7210e+00 +2.6928e+00 +4.7400e+00 -4.0778e+00 -3.5268e+00 +4.6964e+00 -4.3529e+00 -3.6044e+00 -5.1024e+00 +3.8688e+00 -4.8032e+00 +4.1519e+00 -4.6441e+00 +4.9107e+00 -4.4417e+00 -5.0730e+00 +5.0055e+00 -4.7503e+00
3137 +2.342054570e+01 +2.342054570e+01 +9.747405457e+02 +9.513200000e+02 -1.1181e+00 -2.4840e+00 +4.7210e+00 +2.6928e+00 +4.7400e+00 -4.0778e+00 -4.2020e+00 +4.6964e+00 -4.3529e+00 -3.9809e+00 -4.7776e+00 +4.9410e+00 -5.3299e+00 +5.0397e+00 -4.6441e+00 +4.9107e+00 -5.2036e+00 -5.0730e+00 +5.0055e+00 -4.9651e+00
3870 +1.507213369e+01 +1.507213369e+01 +9.663921337e+02 +9.513200000e+02 -2.0245e+00 -2.4840e+00 +4.7210e+00 +2.6928e+00 +4.7400e+00 -4.0778e+00 -4.2020e+00 +5.1052e+00 -4.8022e+00 -5.0731e+00 -4.7776e+00 +6.6560e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9107e+00 -5.1389e+00 -5.4415e+00 +5.0055e+00 -5.5721e+00
4622 +9.337416432e+00 +9.337416432e+00 +9.606574164e+02 +9.513200000e+02 -3.7589e+00 -2.6819e+00 +5.1144e+00 +4.3787e+00 +4.7400e+00 -4.6214e+00 -4.2020e+00 +5.1052e+00 -4.8022e+00 -5.0731e+00 -4.7776e+00 +6.6560e+00 -5.3299e+00 +5.3977e+00 -5.6025e+00 +4.9107e+00 -5.1389e+00 -5.6380e+00 +5.0055e+00 -5.3249e+00
5180 +5.955611186e+00 +5.955611186e+00 +9.572756112e+02 +9.513200000e+02 -4.8170e+00 -2.6819e+00 +5.0395e+00 +4.3787e+00 +4.7400e+00 -4.6214e+00 -4.7022e+00 +5.1052e+00 -4.8022e+00 -5.0731e+00 -5.0343e+00 +6.7998e+00 -5.8881e+00 +5.0397e+00 -5.1513e+00 +4.9987e+00 -5.1389e+00 -5.7460e+00 +5.0055e+00 -5.2482e+00
5543 +3.230208730e+00 +3.230208730e+00 +9.545502087e+02 +9.513200000e+02 -4.8170e+00 -2.6819e+00 +5.0395e+00 +5.4116e+00 +4.7400e+00 -5.1180e+00 -5.2476e+00 +5.1052e+00 -5.3035e+00 -5.0731e+00 -5.0343e+00 +6.7998e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.7460e+00 +5.0055e+00 -5.2482e+00
6085 +1.739813303e+00 +1.739813303e+00 +9.530598133e+02 +9.513200000e+02 -4.8170e+00 -3.6281e+00 +5.0395e+00 +5.4116e+00 +5.1425e+00 -5.1180e+00 -5.2476e+00 +5.1052e+00 -5.3035e+00 -5.0731e+00 -5.5051e+00 +6.7998e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.6766e+00 +5.0355e+00 -5.2482e+00
6275 +8.598251599e-01 +8.598251599e-01 +9.521798252e+02 +9.513200000e+02 -4.8170e+00 -4.4077e+00 +5.0395e+00 +5.4116e+00 +5.3074e+00 -5.1180e+00 -5.2476e+00 +5.0927e+00 -5.3035e+00 -5.0731e+00 -5.0343e+00 +6.7998e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.7460e+00 +5.0055e+00 -5.2482e+00
6827 +1.912137990e-01 +1.912137990e-01 +9.515112138e+02 +9.513200000e+02 -4.8170e+00 -5.5316e+00 +5.0395e+00 +5.4116e+00 +5.3074e+00 -5.1180e+00 -5.2476e+00 +5.0927e+00 -5.3035e+00 -5.0731e+00 -5.5051e+00 +6.7998e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.8645e+00 +5.0055e+00 -5.2482e+00
7009 +1.134101683e-01 +1.134101683e-01 +9.514334102e+02 +9.513200000e+02 -4.8948e+00 -5.2996e+00 +5.0395e+00 +5.4116e+00 +5.1425e+00 -5.1180e+00 -5.4983e+00 +5.1052e+00 -5.3035e+00 -5.0731e+00 -5.0343e+00 +6.7998e+00 -5.3299e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.7460e+00 +5.0355e+00 -5.2482e+00
7197 +8.240986396e-03 +8.240986396e-03 +9.513282410e+02 +9.513200000e+02 -5.1321e+00 -5.2115e+00 +5.1144e+00 +5.4116e+00 +5.3074e+00 -5.1180e+00 -5.2476e+00 +5.0927e+00 -5.3035e+00 -5.0731e+00 -5.0343e+00 +6.7998e+00 -5.8881e+00 +5.0397e+00 -5.6025e+00 +4.9987e+00 -5.1389e+00 -5.7460e+00 +5.0355e+00 -5.2482e+00
