% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3325 +2.395270489e+02 +2.395270489e+02 +3.552070489e+02 +1.156800000e+02 +3.2810e-01 +2.9542e+00 -1.3036e+00 +2.1643e+00 +6.3912e-01 -4.7437e+00 +2.7454e+00 +4.8451e+00 +2.3992e+00 -3.0684e+00 +3.1895e+00 -4.7299e+00 +3.3648e+00 +1.9489e+00 +1.6661e+00 -9.6627e-01 +9.4604e-02 +2.7432e+00 +3.1338e+00 -1.6474e-02
4240 +1.518133049e+02 +1.518133049e+02 +2.674933049e+02 +1.156800000e+02 +3.2810e-01 -1.0306e+00 -1.3615e+00 +2.9936e+00 +6.3912e-01 -4.7849e+00 +2.5653e+00 +1.0342e+00 +2.0894e+00 -3.0684e+00 +3.1895e+00 -2.7920e+00 +3.3648e+00 +1.9489e+00 +1.6661e+00 -3.3387e-01 +9.4604e-02 +4.6501e+00 +3.1338e+00 -1.6474e-02
6086 +9.998449642e+01 +9.998449642e+01 +2.156644964e+02 +1.156800000e+02 +3.2810e-01 -1.0560e+00 -1.4714e+00 +2.1643e+00 +2.0431e+00 -4.7849e+00 +2.7454e+00 +2.9265e+00 +2.3062e+00 -3.0684e+00 +3.1895e+00 -2.7920e+00 +3.3648e+00 +1.9489e+00 +1.6661e+00 -3.8107e-01 +9.4604e-02 +4.6501e+00 +3.1338e+00 -1.5037e-01
8473 +6.231861503e+01 +6.231861503e+01 +1.779986150e+02 +1.156800000e+02 +3.2810e-01 -1.0560e+00 -1.4714e+00 +2.1643e+00 +2.0431e+00 -3.2885e+00 +2.7454e+00 +2.9265e+00 +2.0894e+00 -3.0684e+00 +3.1895e+00 -2.7920e+00 +3.3648e+00 +1.9489e+00 +1.6661e+00 -3.5219e-01 +9.4604e-02 +3.8654e+00 +3.1338e+00 -6.2129e-01
47381 +3.732191373e+01 +3.732191373e+01 +1.530019137e+02 +1.156800000e+02 +1.1427e+00 -9.6795e-01 -1.3514e+00 +3.0632e+00 +2.1689e+00 -3.9803e+00 +3.5422e+00 +2.9493e+00 +3.9011e+00 -2.5798e+00 +2.7557e+00 -2.3221e+00 +3.3387e+00 +1.9922e-01 +1.5438e+00 +8.8540e-03 +4.2667e-01 +4.2208e+00 +3.1083e+00 -1.1951e+00
76822 +2.470494357e+01 +2.470494357e+01 +1.403849436e+02 +1.156800000e+02 +1.2182e+00 -1.0700e+00 +1.9226e-01 +1.5990e+00 +3.5987e+00 -4.0411e+00 +2.8066e+00 +3.0180e+00 +3.1891e+00 -2.6068e+00 +3.2180e+00 -2.2991e+00 +3.3777e+00 +2.2441e-01 +1.6564e+00 -3.6299e-01 +8.3076e-02 +3.8794e+00 +3.1152e+00 -6.2325e-01
79272 +1.568437477e+01 +1.568437477e+01 +1.313643748e+02 +1.156800000e+02 +2.2728e+00 -1.0700e+00 +1.9226e-01 +3.1396e+00 +3.5987e+00 -4.0411e+00 +2.8066e+00 +2.3987e+00 +3.8744e+00 -2.6068e+00 +3.2513e+00 -2.2920e+00 +3.3777e+00 +2.2441e-01 +2.0645e+00 -3.6299e-01 +4.1426e-01 +4.2019e+00 +3.1152e+00 -1.2296e+00
83615 +9.714116590e+00 +9.714116590e+00 +1.253941166e+02 +1.156800000e+02 +2.2728e+00 -1.0123e+00 +1.9226e-01 +3.1396e+00 +3.5987e+00 -3.2420e+00 +3.5303e+00 +2.3987e+00 +3.9061e+00 -1.4031e+00 +3.2513e+00 -2.2920e+00 +3.3777e+00 +2.2441e-01 +2.0645e+00 -3.6299e-01 +8.3076e-02 +3.8493e+00 +3.1152e+00 -1.2296e+00
154785 +6.203343401e+00 +6.203343401e+00 +1.218833434e+02 +1.156800000e+02 +2.2728e+00 -1.0123e+00 +2.2007e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5303e+00 +2.3987e+00 +3.9061e+00 -1.4031e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +2.2441e-01 +2.0645e+00 -3.6299e-01 +4.4584e-01 +3.8493e+00 +3.1152e+00 -9.1931e-01
214377 +3.933380585e+00 +3.933380585e+00 +1.196133806e+02 +1.156800000e+02 +2.1681e+00 -9.6887e-01 +2.2007e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5303e+00 +2.3244e+00 +3.9061e+00 -1.4039e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.5555e-01 +2.0645e+00 -3.6299e-01 +4.4584e-01 +3.8493e+00 +3.1152e+00 -9.1931e-01
222652 +2.465661722e+00 +2.465661722e+00 +1.181456617e+02 +1.156800000e+02 +2.1681e+00 -9.6887e-01 +2.2007e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5303e+00 +2.3587e+00 +3.9061e+00 -1.9340e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +2.2441e-01 +2.0645e+00 -3.6299e-01 +4.4584e-01 +3.8493e+00 +3.4317e+00 -9.1931e-01
293593 +1.519525609e+00 +1.519525609e+00 +1.171995256e+02 +1.156800000e+02 +2.1681e+00 -9.6887e-01 +2.3115e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5303e+00 +2.3743e+00 +3.9061e+00 -1.9350e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.7647e-01 +2.0645e+00 -3.6299e-01 +4.4584e-01 +3.8493e+00 +3.4317e+00 -9.1931e-01
362075 +9.207504270e-01 +9.207504270e-01 +1.166007504e+02 +1.156800000e+02 +2.1681e+00 -9.8641e-01 +2.3115e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5539e+00 +2.3743e+00 +3.9196e+00 -1.9350e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.7647e-01 +2.0645e+00 -3.6299e-01 +4.4584e-01 +3.8493e+00 +3.4317e+00 -9.1931e-01
363635 +6.291329676e-01 +6.291329676e-01 +1.163091330e+02 +1.156800000e+02 +2.1681e+00 -9.8641e-01 +2.3115e-01 +3.0954e+00 +3.5987e+00 -3.2420e+00 +3.5539e+00 +2.3743e+00 +3.9196e+00 -1.9350e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.7647e-01 +2.0645e+00 -3.4715e-01 +4.4584e-01 +3.8493e+00 +3.4323e+00 -9.0821e-01
368909 +3.712760015e-01 +3.712760015e-01 +1.160512760e+02 +1.156800000e+02 +2.1681e+00 -9.8641e-01 +2.3115e-01 +3.0874e+00 +3.5987e+00 -3.2420e+00 +3.5539e+00 +2.3531e+00 +3.9196e+00 -1.9446e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.7647e-01 +2.0645e+00 -3.4715e-01 +4.4584e-01 +3.8493e+00 +3.4317e+00 -9.0821e-01
456908 +2.388591862e-01 +2.388591862e-01 +1.159188592e+02 +1.156800000e+02 +2.1698e+00 -9.8641e-01 +2.3115e-01 +3.0874e+00 +3.5987e+00 -3.2420e+00 +3.5539e+00 +2.3531e+00 +3.9244e+00 -1.9446e+00 +3.2513e+00 -2.2991e+00 +3.3777e+00 +6.7647e-01 +2.0645e+00 -3.5219e-01 +4.4584e-01 +3.8493e+00 +3.4400e+00 -9.0821e-01
531496 +1.471604170e-01 +1.471604170e-01 +1.158271604e+02 +1.156800000e+02 +2.1727e+00 -9.8641e-01 +2.4213e-01 +3.0874e+00 +3.5987e+00 -3.2420e+00 +3.5591e+00 +2.3531e+00 +3.9244e+00 -1.9508e+00 +3.2574e+00 -2.2980e+00 +3.3777e+00 +6.6920e-01 +2.0657e+00 -3.5219e-01 +4.4584e-01 +3.8493e+00 +3.4327e+00 -9.0821e-01
674802 +9.599100303e-02 +9.599100303e-02 +1.157759910e+02 +1.156800000e+02 +2.1771e+00 -9.8221e-01 +2.4352e-01 +3.0894e+00 +3.5987e+00 -3.2457e+00 +3.5569e+00 +2.3537e+00 +3.9217e+00 -1.9508e+00 +3.2574e+00 -2.2980e+00 +3.3777e+00 +6.6920e-01 +2.0672e+00 -3.5219e-01 +4.4721e-01 +3.8431e+00 +3.4402e+00 -9.1248e-01
711643 +5.921445872e-02 +5.921445872e-02 +1.157392145e+02 +1.156800000e+02 +2.1771e+00 -9.7876e-01 +2.4149e-01 +3.0874e+00 +3.5967e+00 -3.2420e+00 +3.5592e+00 +2.3560e+00 +3.9217e+00 -1.9508e+00 +3.2574e+00 -2.2980e+00 +3.3777e+00 +6.6920e-01 +2.0657e+00 -3.5219e-01 +4.4721e-01 +3.8491e+00 +3.4391e+00 -9.0963e-01
851294 +3.932103648e-02 +3.932103648e-02 +1.157193210e+02 +1.156800000e+02 +2.1771e+00 -9.8390e-01 +2.4352e-01 +3.0894e+00 +3.6038e+00 -3.2419e+00 +3.5594e+00 +2.3578e+00 +3.9217e+00 -1.9489e+00 +3.2598e+00 -2.2967e+00 +3.3777e+00 +6.6779e-01 +2.0645e+00 -3.5219e-01 +4.4733e-01 +3.8464e+00 +3.4396e+00 -9.1138e-01
949855 +2.461297274e-02 +2.461297274e-02 +1.157046130e+02 +1.156800000e+02 +2.1771e+00 -9.8319e-01 +2.4453e-01 +3.0894e+00 +3.6045e+00 -3.2420e+00 +3.5592e+00 +2.3560e+00 +3.9217e+00 -1.9508e+00 +3.2598e+00 -2.2980e+00 +3.3777e+00 +6.6920e-01 +2.0657e+00 -3.5219e-01 +4.4721e-01 +3.8491e+00 +3.4391e+00 -9.0963e-01
989096 +1.579711355e-02 +1.579711355e-02 +1.156957971e+02 +1.156800000e+02 +2.1771e+00 -9.8390e-01 +2.4352e-01 +3.0894e+00 +3.6039e+00 -3.2457e+00 +3.5593e+00 +2.3560e+00 +3.9244e+00 -1.9508e+00 +3.2604e+00 -2.2970e+00 +3.3777e+00 +6.6920e-01 +2.0672e+00 -3.5219e-01 +4.4721e-01 +3.8493e+00 +3.4388e+00 -9.1112e-01
1082190 +9.903830346e-03 +9.903830346e-03 +1.156899038e+02 +1.156800000e+02 +2.1771e+00 -9.8390e-01 +2.4352e-01 +3.0894e+00 +3.6045e+00 -3.2420e+00 +3.5593e+00 +2.3560e+00 +3.9244e+00 -1.9508e+00 +3.2604e+00 -2.2970e+00 +3.3777e+00 +6.6920e-01 +2.0672e+00 -3.5010e-01 +4.4721e-01 +3.8491e+00 +3.4388e+00 -9.1112e-01
1213688 +6.304327503e-03 +6.304327503e-03 +1.156863043e+02 +1.156800000e+02 +2.1771e+00 -9.8319e-01 +2.4453e-01 +3.0885e+00 +3.6045e+00 -3.2420e+00 +3.5608e+00 +2.3560e+00 +3.9244e+00 -1.9510e+00 +3.2604e+00 -2.2980e+00 +3.3777e+00 +6.6920e-01 +2.0672e+00 -3.5010e-01 +4.4721e-01 +3.8491e+00 +3.4396e+00 -9.1112e-01
1521371 +2.375302580e-03 +2.375302580e-03 +1.156823753e+02 +1.156800000e+02 +2.1782e+00 -9.8319e-01 +2.4453e-01 +3.0885e+00 +3.6045e+00 -3.2433e+00 +3.5608e+00 +2.3560e+00 +3.9244e+00 -1.9510e+00 +3.2604e+00 -2.2980e+00 +3.3777e+00 +6.7006e-01 +2.0672e+00 -3.5010e-01 +4.4721e-01 +3.8476e+00 +3.4396e+00 -9.1112e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.043883442e+04 +1.043883442e+04 +1.043512442e+04 -3.710000000e+00 +1.3097e-01 +9.6295e-01 +7.3075e-01 -3.3624e+00 +4.8253e+00 +3.3601e+00 +2.1321e+00 +1.4428e+00 -3.3995e+00 -9.2382e-01 -3.1592e+00 -3.1529e+00 +3.2156e+00 +3.5707e+00 +4.3542e+00 -3.2232e+00 -4.2883e+00 -4.3572e+00 +1.5962e+00 +5.7635e-01
186 +8.782649467e+02 +8.782649467e+02 +8.745549467e+02 -3.710000000e+00 +2.6603e-01 +1.4200e+00 -1.1159e+00 -1.0972e+00 -2.2661e+00 -2.3534e+00 -2.4746e+00 -6.0261e-01 -4.2865e+00 +5.5470e-01 +3.5739e+00 -3.3347e+00 +6.4301e-02 +2.6967e+00 +7.5416e-01 +1.0059e+00 +6.9767e-01 +1.4640e+00 +3.1509e+00 -2.2026e+00
1125 +4.966382484e+02 +4.966382484e+02 +4.929282484e+02 -3.710000000e+00 -4.4927e+00 +1.1813e+00 -1.6556e+00 -1.0972e+00 -2.2661e+00 +4.5168e+00 -2.2098e+00 +1.4862e+00 -3.1792e-01 +3.7465e+00 +9.4472e-01 -8.9816e-01 +2.0933e+00 -1.4424e+00 +1.9259e-01 -2.4087e+00 +6.1147e-01 +1.4640e+00 +3.1509e+00 -2.2026e+00
1862 +3.447887471e+02 +3.447887471e+02 +3.410787471e+02 -3.710000000e+00 -2.3723e+00 -7.5150e-01 +7.5783e-01 +2.0463e+00 -2.1649e+00 +1.5340e+00 -7.3846e-01 +3.6541e-02 -4.2048e-01 +2.5324e+00 +3.5851e+00 +2.6188e+00 +2.0933e+00 -1.4424e+00 +1.9259e-01 -2.4087e+00 +6.1147e-01 +1.4640e+00 +3.1509e+00 -3.9313e+00
2787 +2.486606343e+02 +2.486606343e+02 +2.449506343e+02 -3.710000000e+00 +2.6603e-01 +1.4200e+00 -1.1159e+00 +4.0515e+00 +8.6395e-01 +2.4069e+00 +1.5560e-01 -2.6614e+00 +1.5764e+00 +3.7496e+00 +3.5851e+00 +4.1333e+00 +2.6265e+00 -2.3361e+00 +1.9259e-01 -2.4087e+00 +6.1147e-01 +1.4640e+00 +3.1509e+00 -4.6684e+00
4269 +1.582856881e+02 +1.582856881e+02 +1.545756881e+02 -3.710000000e+00 +2.0445e+00 +2.2879e-01 -9.4842e-01 +4.0515e+00 +8.6395e-01 +2.4069e+00 -5.1011e-01 +3.6541e-02 +1.1362e+00 +2.5324e+00 +1.6250e+00 +2.6555e+00 +2.6265e+00 -1.4044e+00 +1.9259e-01 -2.3670e+00 +1.4799e+00 +1.4640e+00 +3.1948e+00 -3.9282e+00
6859 +9.817434006e+01 +9.817434006e+01 +9.446434006e+01 -3.710000000e+00 +2.0445e+00 -4.3000e-01 +7.5783e-01 +4.0515e+00 +8.6395e-01 +2.7654e+00 +1.5560e-01 -2.6614e+00 +1.5764e+00 +1.2131e+00 +1.6250e+00 +2.6188e+00 +2.6265e+00 -1.7544e+00 +8.6472e-02 -2.4087e+00 +6.9767e-01 +1.4640e+00 +3.1948e+00 -3.9282e+00
8720 +6.217045374e+01 +6.217045374e+01 +5.846045374e+01 -3.710000000e+00 +2.0445e+00 -4.3000e-01 +1.7815e+00 +4.0515e+00 +2.2639e+00 +4.4654e+00 +1.5560e-01 -2.6614e+00 +1.5764e+00 +1.2131e+00 +2.2900e+00 +2.6188e+00 +2.6265e+00 -1.7544e+00 +8.6472e-02 -2.3670e+00 +1.4799e+00 +1.5129e+00 +3.1948e+00 -3.9282e+00
76946 +3.777699093e+01 +3.777699093e+01 +3.406699093e+01 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +2.5773e-01 +3.8516e+00 +1.6775e+00 +2.9184e+00 +1.5419e-01 -1.9928e+00 +2.3214e+00 +1.2503e+00 +3.2019e+00 +1.0383e+00 +3.1270e+00 -7.9513e-01 +1.1582e-01 -3.6806e+00 +1.5476e+00 +1.8988e+00 +3.1819e+00 -3.5539e+00
78499 +2.355423050e+01 +2.355423050e+01 +1.984423050e+01 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +8.6302e-01 +3.8516e+00 +2.2842e+00 +3.6318e+00 +1.5419e-01 -1.9928e+00 +2.3214e+00 +7.0111e-01 +3.2019e+00 +9.7668e-01 +3.1270e+00 -7.9513e-01 +1.1582e-01 -3.6806e+00 +1.5476e+00 +1.8988e+00 +3.5327e+00 -3.5539e+00
83531 +1.545085709e+01 +1.545085709e+01 +1.174085709e+01 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +8.6302e-01 +3.9239e+00 +2.2842e+00 +3.6318e+00 +1.5419e-01 -1.9928e+00 +2.3214e+00 +7.0111e-01 +3.1778e+00 +1.0383e+00 +3.1270e+00 -7.9513e-01 +4.9131e-01 -3.2620e+00 +1.5476e+00 +1.8988e+00 +3.5327e+00 -3.2208e+00
155155 +9.644784357e+00 +9.644784357e+00 +5.934784357e+00 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +8.6302e-01 +3.9239e+00 +2.2842e+00 +3.6618e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +7.0111e-01 +3.1778e+00 +1.5725e+00 +3.1270e+00 -1.7485e+00 +4.9131e-01 -3.2620e+00 +1.5476e+00 +1.8988e+00 +3.5327e+00 -3.2208e+00
168235 +6.303895067e+00 +6.303895067e+00 +2.593895067e+00 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +8.6302e-01 +3.9239e+00 +2.2960e+00 +3.6618e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +7.0111e-01 +3.7160e+00 +1.5945e+00 +3.1270e+00 -1.7114e+00 +4.9131e-01 -3.2620e+00 +1.5074e+00 +1.5158e+00 +3.5500e+00 -3.2208e+00
173501 +3.978125245e+00 +3.978125245e+00 +2.681252446e-01 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +1.7815e+00 +3.8886e+00 +3.1213e+00 +3.6618e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +6.6483e-01 +3.7439e+00 +1.5716e+00 +3.6050e+00 -1.7306e+00 +4.9131e-01 -3.2620e+00 +1.5476e+00 +1.5129e+00 +3.5327e+00 -3.2208e+00
248572 +2.453171879e+00 +2.453171879e+00 -1.256828121e+00 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +1.7815e+00 +3.9063e+00 +3.1277e+00 +3.6618e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +6.7568e-01 +3.7439e+00 +1.5716e+00 +3.6012e+00 -1.7306e+00 +4.9917e-01 -3.2620e+00 +1.4863e+00 +1.5285e+00 +3.5327e+00 -3.2163e+00
253731 +1.577278089e+00 +1.577278089e+00 -2.132721911e+00 -3.710000000e+00 +3.1081e+00 -2.3094e+00 +1.7815e+00 +3.9239e+00 +3.1306e+00 +3.6618e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +6.8128e-01 +3.7439e+00 +1.5769e+00 +3.6050e+00 -1.7436e+00 +4.9131e-01 -3.2620e+00 +1.5074e+00 +1.5158e+00 +3.5500e+00 -3.2163e+00
346195 +9.860300382e-01 +9.860300382e-01 -2.723969962e+00 -3.710000000e+00 +3.1083e+00 -2.2957e+00 +1.7815e+00 +3.8999e+00 +3.1417e+00 +3.6673e+00 +1.5597e-01 -1.9928e+00 +2.3299e+00 +6.6723e-01 +3.7498e+00 +1.5769e+00 +3.6050e+00 -1.7436e+00 +4.9131e-01 -3.2730e+00 +1.5074e+00 +1.5205e+00 +3.5500e+00 -3.2163e+00
382423 +5.766898571e-01 +5.766898571e-01 -3.133310143e+00 -3.710000000e+00 +3.1191e+00 -2.2981e+00 +1.7815e+00 +3.9063e+00 +3.1454e+00 +3.6619e+00 +1.5419e-01 -1.9928e+00 +2.3299e+00 +6.6965e-01 +3.7455e+00 +1.5716e+00 +3.6012e+00 -1.7306e+00 +4.9917e-01 -3.2879e+00 +1.5083e+00 +1.5285e+00 +3.5536e+00 -3.2163e+00
409564 +3.600984899e-01 +3.600984899e-01 -3.349901510e+00 -3.710000000e+00 +3.1083e+00 -2.2957e+00 +1.7815e+00 +3.9001e+00 +3.1417e+00 +3.6673e+00 +1.5597e-01 -1.9928e+00 +2.3299e+00 +6.6723e-01 +3.7498e+00 +1.5769e+00 +3.6050e+00 -1.7396e+00 +5.1144e-01 -3.2730e+00 +1.5074e+00 +1.5205e+00 +3.5554e+00 -3.2163e+00
491693 +2.467947624e-01 +2.467947624e-01 -3.463205238e+00 -3.710000000e+00 +3.1083e+00 -2.2957e+00 +1.7815e+00 +3.9115e+00 +3.1454e+00 +3.6673e+00 +1.5597e-01 -1.9928e+00 +2.3299e+00 +6.6723e-01 +3.7498e+00 +1.5769e+00 +3.5991e+00 -1.7396e+00 +5.1144e-01 -3.2730e+00 +1.5074e+00 +1.5205e+00 +3.5554e+00 -3.2163e+00
638518 +1.482958712e-01 +1.482958712e-01 -3.561704129e+00 -3.710000000e+00 +3.1125e+00 -2.2957e+00 +1.7815e+00 +3.9115e+00 +3.1505e+00 +3.6740e+00 +1.5597e-01 -1.9928e+00 +2.3299e+00 +6.6723e-01 +3.7498e+00 +1.5769e+00 +3.5991e+00 -1.7370e+00 +5.1144e-01 -3.2730e+00 +1.5074e+00 +1.5232e+00 +3.5547e+00 -3.2163e+00
704281 +9.073877438e-02 +9.073877438e-02 -3.619261226e+00 -3.710000000e+00 +3.1125e+00 -2.2957e+00 +1.7815e+00 +3.9115e+00 +3.1505e+00 +3.6740e+00 +1.5597e-01 -1.9928e+00 +2.3328e+00 +6.7166e-01 +3.7498e+00 +1.5775e+00 +3.5991e+00 -1.7341e+00 +5.1144e-01 -3.2730e+00 +1.5074e+00 +1.5232e+00 +3.5547e+00 -3.2163e+00
777883 +6.257415408e-02 +6.257415408e-02 -3.647425846e+00 -3.710000000e+00 +3.1125e+00 -2.2957e+00 +1.7815e+00 +3.9096e+00 +3.1505e+00 +3.6740e+00 +1.5597e-01 -1.9928e+00 +2.3328e+00 +6.7166e-01 +3.7498e+00 +1.5815e+00 +3.6012e+00 -1.7306e+00 +5.1144e-01 -3.2730e+00 +1.5074e+00 +1.5232e+00 +3.5547e+00 -3.2163e+00
833279 +3.904310227e-02 +3.904310227e-02 -3.670956898e+00 -3.710000000e+00 +3.1204e+00 -2.2957e+00 +1.7815e+00 +3.9100e+00 +3.1514e+00 +3.6706e+00 +1.5935e-01 -1.9928e+00 +2.3315e+00 +6.7166e-01 +3.7500e+00 +1.5809e+00 +3.6002e+00 -1.7301e+00 +5.1144e-01 -3.2758e+00 +1.5087e+00 +1.5237e+00 +3.5548e+00 -3.2149e+00
1030382 +2.476632109e-02 +2.476632109e-02 -3.685233679e+00 -3.710000000e+00 +3.1191e+00 -2.2957e+00 +1.7815e+00 +3.9106e+00 +3.1505e+00 +3.6740e+00 +1.5894e-01 -1.9928e+00 +2.3328e+00 +6.7166e-01 +3.7498e+00 +1.5815e+00 +3.6027e+00 -1.7306e+00 +5.1144e-01 -3.2730e+00 +1.5083e+00 +1.5258e+00 +3.5547e+00 -3.2137e+00
1244232 +1.521092339e-02 +1.521092339e-02 -3.694789077e+00 -3.710000000e+00 +3.1199e+00 -2.2957e+00 +1.7815e+00 +3.9106e+00 +3.1505e+00 +3.6723e+00 +1.5894e-01 -1.9928e+00 +2.3348e+00 +6.7166e-01 +3.7498e+00 +1.5815e+00 +3.6027e+00 -1.7306e+00 +5.1144e-01 -3.2783e+00 +1.5083e+00 +1.5246e+00 +3.5547e+00 -3.2137e+00
1395676 +9.566742491e-03 +9.566742491e-03 -3.700433258e+00 -3.710000000e+00 +3.1191e+00 -2.2958e+00 +1.7815e+00 +3.9106e+00 +3.1522e+00 +3.6726e+00 +1.5894e-01 -1.9921e+00 +2.3337e+00 +6.7166e-01 +3.7499e+00 +1.5815e+00 +3.6040e+00 -1.7306e+00 +5.1144e-01 -3.2767e+00 +1.5083e+00 +1.5258e+00 +3.5548e+00 -3.2137e+00
1513772 +6.190685700e-03 +6.190685700e-03 -3.703809314e+00 -3.710000000e+00 +3.1191e+00 -2.2957e+00 +1.7826e+00 +3.9106e+00 +3.1522e+00 +3.6706e+00 +1.5935e-01 -1.9928e+00 +2.3348e+00 +6.7166e-01 +3.7498e+00 +1.5793e+00 +3.6035e+00 -1.7306e+00 +5.1144e-01 -3.2758e+00 +1.5087e+00 +1.5246e+00 +3.5548e+00 -3.2137e+00
1817338 +3.880930075e-03 +3.880930075e-03 -3.706119070e+00 -3.710000000e+00 +3.1199e+00 -2.2957e+00 +1.7826e+00 +3.9100e+00 +3.1522e+00 +3.6723e+00 +1.5894e-01 -1.9928e+00 +2.3348e+00 +6.7166e-01 +3.7500e+00 +1.5798e+00 +3.6037e+00 -1.7306e+00 +5.1144e-01 -3.2758e+00 +1.5087e+00 +1.5246e+00 +3.5548e+00 -3.2137e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.478882791e+04 +1.478882791e+04 +1.492100791e+04 +1.321800000e+02 +2.5916e+00 +3.7370e+00 +3.0142e+00 +1.7893e+00 +4.1534e+00 +2.4866e+00 -1.1817e+00 +4.1030e+00 +4.2122e+00 +3.9465e+00 +6.9573e-01 +3.2213e+00 -2.3723e+00 -2.3747e+00 -3.6340e+00 +2.3475e+00 +4.5770e+00 +1.2613e+00 +3.6148e+00 -4.2275e+00
184 +6.597799720e+02 +6.597799720e+02 +7.919599720e+02 +1.321800000e+02 -2.9248e+00 -1.5018e+00 +5.0910e-01 -3.9432e+00 -4.4412e+00 -2.7446e+00 +8.1582e-01 +4.0773e+00 +5.3830e-02 +2.0734e+00 -2.7317e+00 +2.5087e+00 -1.3582e+00 +4.7809e+00 +1.8861e-01 +1.4791e+00 +9.2963e-01 +4.4343e+00 +8.1884e-01 +3.7156e+00
565 +6.218921525e+02 +6.218921525e+02 +7.540721525e+02 +1.321800000e+02 +3.0176e+00 -2.7606e+00 -3.4228e-01 +5.0444e-01 -4.4412e+00 -2.7446e+00 +8.1582e-01 -3.2489e+00 +5.3830e-02 +2.0734e+00 -8.9565e-01 -1.9964e+00 -1.3582e+00 +4.7809e+00 +1.8861e-01 +1.4791e+00 +9.2963e-01 +4.4343e+00 +1.3469e+00 +1.1824e+00
2057 +3.928814471e+02 +3.928814471e+02 +5.250614471e+02 +1.321800000e+02 -1.2238e+00 +7.4077e-01 +1.0197e+00 -8.7960e-01 +1.4134e+00 -4.2484e+00 -2.7232e+00 +6.2015e-02 -1.4841e-01 +5.2256e-01 -7.0484e-01 +4.2312e+00 +4.2550e-01 +3.6192e-01 +3.7962e+00 +4.2043e+00 +1.4045e+00 +3.5797e+00 +1.4877e+00 +7.9428e-01
3350 +2.413381128e+02 +2.413381128e+02 +3.735181128e+02 +1.321800000e+02 -3.2390e-01 -1.3317e+00 +3.2793e+00 -2.7400e+00 -5.7569e-01 +1.7478e-01 +4.3904e-02 +3.7238e-02 +5.3830e-02 +4.7401e-01 -2.2545e-01 +5.0124e-01 -9.0380e-01 +2.6594e+00 +3.1770e+00 +3.8293e+00 +1.7087e+00 +4.4343e+00 +1.2789e+00 +1.2633e+00
5202 +1.473825697e+02 +1.473825697e+02 +2.795625697e+02 +1.321800000e+02 +2.7505e+00 -1.3317e+00 +3.2793e+00 -2.7400e+00 +1.0049e+00 -9.1320e-01 +9.8713e-01 -5.5433e-01 +3.7590e-01 +4.7401e-01 -2.2545e-01 +2.5087e+00 -9.0380e-01 +4.7809e+00 +3.1770e+00 +3.8293e+00 +1.4045e+00 +3.5797e+00 +8.1884e-01 +1.0425e+00
6891 +8.311327158e+01 +8.311327158e+01 +2.152932716e+02 +1.321800000e+02 +2.7505e+00 +2.4194e+00 +3.2793e+00 -2.7400e+00 +1.0049e+00 -9.4789e-01 +9.8713e-01 -5.5433e-01 +3.7590e-01 +4.7401e-01 -2.2545e-01 +2.5087e+00 -8.3646e-01 +2.8132e+00 +3.1770e+00 +3.8293e+00 +1.7087e+00 +3.4706e+00 +1.3469e+00 +1.0425e+00
