% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
556059 +8.849802576e-03 +8.849802576e-03 +7.766884980e+01 +7.766000000e+01 +2.3962e+00 -8.5690e-01 +1.2697e+00 +3.3234e+00 +2.4635e+00 -5.3855e-01 +5.8823e-01 +1.1559e-01 +1.6800e-01 -3.8612e+00 +2.9550e+00 +1.5067e-01 +2.9741e-01 -1.6023e+00 +2.8187e+00 +1.3528e+00 +2.9397e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
661115 +6.303726853e-03 +6.303726853e-03 +7.766630373e+01 +7.766000000e+01 +2.3962e+00 -8.5690e-01 +1.2697e+00 +3.3234e+00 +2.4635e+00 -5.3855e-01 +5.8823e-01 +1.1559e-01 +1.6800e-01 -3.8612e+00 +2.9550e+00 +1.5067e-01 +2.9741e-01 -1.6023e+00 +2.8196e+00 +1.3533e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
664625 +3.816308646e-03 +3.816308646e-03 +7.766381631e+01 +7.766000000e+01 +2.3981e+00 -8.5690e-01 +1.2697e+00 +3.3234e+00 +2.4635e+00 -5.3855e-01 +5.8908e-01 +1.1559e-01 +1.6874e-01 -3.8612e+00 +2.9552e+00 +1.5067e-01 +2.9741e-01 -1.6023e+00 +2.8196e+00 +1.3533e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
762424 +2.396211878e-03 +2.396211878e-03 +7.766239621e+01 +7.766000000e+01 +2.3981e+00 -8.5659e-01 +1.2712e+00 +3.3234e+00 +2.4639e+00 -5.3855e-01 +5.8908e-01 +1.1559e-01 +1.6874e-01 -3.8609e+00 +2.9552e+00 +1.5067e-01 +2.9741e-01 -1.6023e+00 +2.8196e+00 +1.3533e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
995130 +1.542708494e-03 +1.542708494e-03 +7.766154271e+01 +7.766000000e+01 +2.3984e+00 -8.5601e-01 +1.2718e+00 +3.3234e+00 +2.4639e+00 -5.3954e-01 +5.8908e-01 +1.1559e-01 +1.6964e-01 -3.8609e+00 +2.9552e+00 +1.5067e-01 +2.9741e-01 -1.6023e+00 +2.8197e+00 +1.3536e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
1006315 +8.335882121e-04 +8.335882121e-04 +7.766083359e+01 +7.766000000e+01 +2.3984e+00 -8.5601e-01 +1.2718e+00 +3.3234e+00 +2.4639e+00 -5.3954e-01 +5.8908e-01 +1.1588e-01 +1.6964e-01 -3.8609e+00 +2.9552e+00 +1.5026e-01 +2.9798e-01 -1.6023e+00 +2.8197e+00 +1.3536e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
1151327 +5.523986036e-04 +5.523986036e-04 +7.766055240e+01 +7.766000000e+01 +2.3984e+00 -8.5601e-01 +1.2718e+00 +3.3234e+00 +2.4639e+00 -5.3954e-01 +5.8908e-01 +1.1588e-01 +1.6957e-01 -3.8609e+00 +2.9552e+00 +1.5067e-01 +2.9833e-01 -1.6023e+00 +2.8197e+00 +1.3536e+00 +2.9430e-01 -2.7494e+00 +2.7670e+00 -3.4526e+00
1250820 +3.949214771e-04 +3.949214771e-04 +7.766039492e+01 +7.766000000e+01 +2.3984e+00 -8.5601e-01 +1.2718e+00 +3.3234e+00 +2.4639e+00 -5.3954e-01 +5.8908e-01 +1.1588e-01 +1.6957e-01 -3.8609e+00 +2.9552e+00 +1.5026e-01 +2.9833e-01 -1.6023e+00 +2.8199e+00 +1.3536e+00 +2.9430e-01 -2.7496e+00 +2.7670e+00 -3.4526e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.740212216e+03 +6.740212216e+03 +6.855892216e+03 +1.156800000e+02 +3.7526e+00 +4.9860e+00 -8.3956e-02 +8.3459e-01 +4.5946e+00 +8.4656e-01 +4.8521e+00 +3.9214e-01 -3.8787e+00 +2.8776e+00 -3.7155e+00 -3.2827e+00 +1.8646e+00 +1.0627e+00 -9.0137e-01 -2.1779e+00 +2.9116e+00 -4.2912e+00 +2.7860e+00 +6.8984e-01
399 +5.356275705e+02 +5.356275705e+02 +6.513075705e+02 +1.156800000e+02 +2.5086e+00 +1.1756e+00 -4.2754e-01 -2.3905e+00 +6.3405e-01 -4.4008e+00 -3.1506e+00 +2.1872e+00 +1.1328e+00 -3.1408e+00 +9.8074e-01 +8.0434e-01 +3.5138e+00 +1.6736e+00 +1.3386e-01 -1.2217e+00 -1.4887e+00 +3.0283e+00 +1.3882e+00 +3.2942e-02
985 +3.733855160e+02 +3.733855160e+02 +4.890655160e+02 +1.156800000e+02 +2.5086e+00 +1.1756e+00 -4.2754e-01 +2.2065e+00 -1.9470e+00 -1.5806e+00 +2.2420e+00 +2.8650e+00 +2.1669e+00 -3.1408e+00 +1.2505e+00 -2.6897e+00 +3.5138e+00 +5.6591e-01 +1.3386e-01 -9.3098e-01 -1.4887e+00 +3.0283e+00 +1.3882e+00 +3.2942e-02
1565 +2.194212837e+02 +2.194212837e+02 +3.351012837e+02 +1.156800000e+02 +2.0566e+00 +1.1756e+00 -4.2754e-01 +2.2065e+00 +1.8081e+00 -1.5806e+00 +2.2420e+00 +2.8650e+00 +2.1669e+00 -1.4708e+00 +3.3524e+00 -3.2137e+00 +2.4101e+00 +1.6736e+00 +1.9830e+00 -1.2217e+00 +2.3668e-02 +3.0283e+00 +1.3882e+00 +3.2942e-02
2143 +1.469125006e+02 +1.469125006e+02 +2.625925006e+02 +1.156800000e+02 +1.1998e+00 +9.3880e-01 -7.7900e-01 +2.2065e+00 +2.2271e+00 -4.1056e+00 +2.8133e+00 +2.8650e+00 +2.1669e+00 -3.1408e+00 +3.3524e+00 -3.2137e+00 +2.4101e+00 +1.6736e+00 +1.9830e+00 -1.2217e+00 +2.3668e-02 +3.0283e+00 +2.1829e+00 +3.2942e-02
3485 +9.905495680e+01 +9.905495680e+01 +2.147349568e+02 +1.156800000e+02 +1.1998e+00 +9.3880e-01 -7.7900e-01 +2.2065e+00 +2.2271e+00 -4.1056e+00 +2.8133e+00 +3.0470e+00 +2.1669e+00 -1.4708e+00 +3.1990e+00 -2.3641e+00 +2.8739e+00 +2.0064e+00 +1.9830e+00 -1.2217e+00 +2.3668e-02 +3.0283e+00 +2.1829e+00 -1.2033e+00
5212 +5.927205209e+01 +5.927205209e+01 +1.749520521e+02 +1.156800000e+02 +1.1998e+00 +9.3880e-01 -6.1923e-01 +2.2065e+00 +2.2271e+00 -4.1056e+00 +2.8133e+00 +3.0470e+00 +2.1669e+00 -1.9817e+00 +3.1990e+00 -2.3641e+00 +2.8739e+00 +2.1563e-01 +2.0118e+00 -1.2217e+00 +2.3668e-02 +4.1965e+00 +3.0568e+00 -1.2033e+00
6179 +3.876618196e+01 +3.876618196e+01 +1.544461820e+02 +1.156800000e+02 +1.1998e+00 +7.2581e-03 -6.1923e-01 +2.2065e+00 +2.7181e+00 -4.1056e+00 +2.8133e+00 +3.0470e+00 +3.9928e+00 -1.9817e+00 +3.1990e+00 -2.9145e+00 +2.8739e+00 +2.1563e-01 +2.0118e+00 -1.2217e+00 +4.3222e-01 +3.5103e+00 +3.4690e+00 -1.2033e+00
7920 +2.407226182e+01 +2.407226182e+01 +1.397522618e+02 +1.156800000e+02 +1.1998e+00 +7.2581e-03 -6.1923e-01 +2.2065e+00 +2.7181e+00 -4.0221e+00 +2.8133e+00 +3.0470e+00 +3.9928e+00 -1.9817e+00 +3.2524e+00 -2.8206e+00 +2.8739e+00 +2.1563e-01 +2.0118e+00 -7.6456e-01 +4.3222e-01 +4.1965e+00 +3.4360e+00 -8.9332e-01
36719 +1.461204186e+01 +1.461204186e+01 +1.302920419e+02 +1.156800000e+02 +2.3576e-01 -1.0457e+00 +2.3923e-01 +2.2539e+00 +3.5604e+00 -3.2160e+00 +3.5294e+00 +2.3489e+00 +3.9861e+00 -1.9443e+00 +2.6574e+00 -2.2813e+00 +2.9246e+00 +6.6708e-01 +2.0684e+00 -3.6483e-01 +4.4568e-01 +4.1924e+00 +3.1136e+00 -9.2220e-01
68603 +9.529778067e+00 +9.529778067e+00 +1.252097781e+02 +1.156800000e+02 +1.1998e+00 +7.2581e-03 +2.4365e-01 +2.2065e+00 +3.5728e+00 -2.4412e+00 +3.5616e+00 +2.9324e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.2836e+00 +2.8995e+00 +2.1563e-01 +2.0531e+00 -3.3396e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -9.1563e-01
89360 +6.189572600e+00 +6.189572600e+00 +1.218695726e+02 +1.156800000e+02 +2.1542e+00 -1.0097e+00 +2.4365e-01 +2.1854e+00 +3.5874e+00 -2.4174e+00 +3.5616e+00 +2.3987e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.3210e+00 +3.3531e+00 +6.8714e-01 +2.0665e+00 -3.3396e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -8.9332e-01
92769 +3.476740878e+00 +3.476740878e+00 +1.191567409e+02 +1.156800000e+02 +2.1767e+00 -9.7976e-01 +2.4365e-01 +3.1085e+00 +3.5874e+00 -2.4174e+00 +3.5616e+00 +2.3870e+00 +3.9182e+00 -1.9513e+00 +3.2578e+00 -2.2807e+00 +3.3757e+00 +6.8714e-01 +2.0665e+00 -3.3396e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -8.9332e-01
98764 +2.335415737e+00 +2.335415737e+00 +1.180154157e+02 +1.156800000e+02 +2.1564e+00 -9.6826e-01 +2.3766e-01 +3.1026e+00 +2.7604e+00 -3.2399e+00 +3.5588e+00 +2.3360e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.2958e+00 +3.3688e+00 +6.6651e-01 +2.0536e+00 -3.4803e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -9.2114e-01
101518 +1.439991599e+00 +1.439991599e+00 +1.171199916e+02 +1.156800000e+02 +2.1573e+00 -9.6826e-01 +2.3766e-01 +3.1026e+00 +3.5681e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.2958e+00 +3.3688e+00 +6.6651e-01 +2.0536e+00 -3.4803e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -9.0868e-01
101915 +9.971247214e-01 +9.971247214e-01 +1.166771247e+02 +1.156800000e+02 +2.1573e+00 -9.6826e-01 +2.3766e-01 +3.0996e+00 +3.5902e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.2958e+00 +3.3688e+00 +6.6651e-01 +2.0536e+00 -3.4803e-01 +4.3222e-01 +3.8446e+00 +3.4360e+00 -9.0868e-01
174500 +6.073449770e-01 +6.073449770e-01 +1.162873450e+02 +1.156800000e+02 +2.1780e+00 -9.7028e-01 +2.4335e-01 +3.0996e+00 +3.5902e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9254e+00 -1.9513e+00 +3.2524e+00 -2.2958e+00 +3.3688e+00 +6.6651e-01 +2.0536e+00 -3.5182e-01 +4.4111e-01 +3.8446e+00 +3.4360e+00 -9.0868e-01
178632 +3.965913205e-01 +3.965913205e-01 +1.160765913e+02 +1.156800000e+02 +2.1780e+00 -9.6826e-01 +2.3766e-01 +3.0996e+00 +3.5902e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9182e+00 -1.9513e+00 +3.2524e+00 -2.2958e+00 +3.3688e+00 +6.6708e-01 +2.0636e+00 -3.5323e-01 +4.4568e-01 +3.8446e+00 +3.4360e+00 -9.0868e-01
191862 +2.331522349e-01 +2.331522349e-01 +1.159131522e+02 +1.156800000e+02 +2.1780e+00 -9.7965e-01 +2.3766e-01 +3.0996e+00 +3.5902e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9243e+00 -1.9513e+00 +3.2539e+00 -2.2958e+00 +3.3716e+00 +6.6708e-01 +2.0642e+00 -3.5073e-01 +4.4568e-01 +3.8450e+00 +3.4396e+00 -9.1302e-01
266843 +1.068240411e-01 +1.068240411e-01 +1.157868240e+02 +1.156800000e+02 +2.1780e+00 -9.8132e-01 +2.3923e-01 +3.0887e+00 +3.6029e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9243e+00 -1.9513e+00 +3.2539e+00 -2.2958e+00 +3.3716e+00 +6.7297e-01 +2.0642e+00 -3.5073e-01 +4.4568e-01 +3.8490e+00 +3.4396e+00 -9.1302e-01
268028 +7.592846630e-02 +7.592846630e-02 +1.157559285e+02 +1.156800000e+02 +2.1780e+00 -9.8132e-01 +2.3923e-01 +3.0887e+00 +3.6029e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9243e+00 -1.9513e+00 +3.2539e+00 -2.2958e+00 +3.3775e+00 +6.7297e-01 +2.0642e+00 -3.5031e-01 +4.4568e-01 +3.8490e+00 +3.4396e+00 -9.1302e-01
270560 +6.243008535e-02 +6.243008535e-02 +1.157424301e+02 +1.156800000e+02 +2.1780e+00 -9.8132e-01 +2.4307e-01 +3.0887e+00 +3.6029e+00 -3.2399e+00 +3.5588e+00 +2.3543e+00 +3.9243e+00 -1.9513e+00 +3.2551e+00 -2.2958e+00 +3.3775e+00 +6.7297e-01 +2.0642e+00 -3.5031e-01 +4.4568e-01 +3.8490e+00 +3.4396e+00 -9.1302e-01
307174 +3.915500242e-02 +3.915500242e-02 +1.157191550e+02 +1.156800000e+02 +2.1780e+00 -9.8000e-01 +2.4262e-01 +3.0890e+00 +3.6037e+00 -3.2406e+00 +3.5588e+00 +2.3562e+00 +3.9243e+00 -1.9513e+00 +3.2610e+00 -2.2958e+00 +3.3747e+00 +6.6708e-01 +2.0660e+00 -3.4911e-01 +4.4714e-01 +3.8489e+00 +3.4396e+00 -9.0976e-01
367210 +2.017361880e-02 +2.017361880e-02 +1.157001736e+02 +1.156800000e+02 +2.1780e+00 -9.8146e-01 +2.4307e-01 +3.0887e+00 +3.6037e+00 -3.2399e+00 +3.5588e+00 +2.3550e+00 +3.9243e+00 -1.9513e+00 +3.2600e+00 -2.2958e+00 +3.3775e+00 +6.7297e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8476e+00 +3.4396e+00 -9.0998e-01
443294 +1.353131778e-02 +1.353131778e-02 +1.156935313e+02 +1.156800000e+02 +2.1780e+00 -9.8146e-01 +2.4307e-01 +3.0887e+00 +3.6037e+00 -3.2406e+00 +3.5588e+00 +2.3562e+00 +3.9243e+00 -1.9513e+00 +3.2600e+00 -2.2958e+00 +3.3775e+00 +6.7140e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8476e+00 +3.4396e+00 -9.0998e-01
535264 +9.832061880e-03 +9.832061880e-03 +1.156898321e+02 +1.156800000e+02 +2.1780e+00 -9.8146e-01 +2.4307e-01 +3.0887e+00 +3.6037e+00 -3.2399e+00 +3.5593e+00 +2.3562e+00 +3.9243e+00 -1.9513e+00 +3.2600e+00 -2.2982e+00 +3.3775e+00 +6.7107e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8483e+00 +3.4396e+00 -9.1028e-01
535830 +6.178985070e-03 +6.178985070e-03 +1.156861790e+02 +1.156800000e+02 +2.1780e+00 -9.8146e-01 +2.4376e-01 +3.0890e+00 +3.6044e+00 -3.2424e+00 +3.5588e+00 +2.3562e+00 +3.9243e+00 -1.9513e+00 +3.2603e+00 -2.2982e+00 +3.3775e+00 +6.7107e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8483e+00 +3.4396e+00 -9.1028e-01
538176 +3.768504196e-03 +3.768504196e-03 +1.156837685e+02 +1.156800000e+02 +2.1780e+00 -9.8485e-01 +2.4376e-01 +3.0887e+00 +3.6044e+00 -3.2424e+00 +3.5603e+00 +2.3562e+00 +3.9243e+00 -1.9513e+00 +3.2603e+00 -2.2982e+00 +3.3775e+00 +6.6992e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8483e+00 +3.4396e+00 -9.1183e-01
669366 +2.304386521e-03 +2.304386521e-03 +1.156823044e+02 +1.156800000e+02 +2.1780e+00 -9.8354e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5603e+00 +2.3562e+00 +3.9244e+00 -1.9513e+00 +3.2603e+00 -2.2976e+00 +3.3775e+00 +6.6992e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8483e+00 +3.4396e+00 -9.1183e-01
768802 +1.509263035e-03 +1.509263035e-03 +1.156815093e+02 +1.156800000e+02 +2.1780e+00 -9.8354e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5603e+00 +2.3562e+00 +3.9244e+00 -1.9513e+00 +3.2603e+00 -2.2976e+00 +3.3775e+00 +6.6992e-01 +2.0672e+00 -3.5073e-01 +4.4714e-01 +3.8483e+00 +3.4396e+00 -9.1106e-01
936677 +9.619578372e-04 +9.619578372e-04 +1.156809620e+02 +1.156800000e+02 +2.1780e+00 -9.8340e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5603e+00 +2.3559e+00 +3.9244e+00 -1.9513e+00 +3.2603e+00 -2.2976e+00 +3.3775e+00 +6.7036e-01 +2.0672e+00 -3.5021e-01 +4.4714e-01 +3.8479e+00 +3.4396e+00 -9.1106e-01
945616 +6.135349863e-04 +6.135349863e-04 +1.156806135e+02 +1.156800000e+02 +2.1780e+00 -9.8340e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5603e+00 +2.3559e+00 +3.9244e+00 -1.9513e+00 +3.2603e+00 -2.2976e+00 +3.3775e+00 +6.7036e-01 +2.0672e+00 -3.5021e-01 +4.4714e-01 +3.8479e+00 +3.4400e+00 -9.1106e-01
1569892 +3.853763705e-04 +3.853763705e-04 +1.156803854e+02 +1.156800000e+02 +2.1780e+00 -9.8309e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5608e+00 +2.3561e+00 +3.9248e+00 -1.9513e+00 +3.2608e+00 -2.2976e+00 +3.3775e+00 +6.7036e-01 +2.0672e+00 -3.5021e-01 +4.4714e-01 +3.8479e+00 +3.4400e+00 -9.1106e-01
1645581 +2.465622953e-04 +2.465622953e-04 +1.156802466e+02 +1.156800000e+02 +2.1780e+00 -9.8306e-01 +2.4480e-01 +3.0887e+00 +3.6046e+00 -3.2431e+00 +3.5608e+00 +2.3561e+00 +3.9248e+00 -1.9513e+00 +3.2607e+00 -2.2976e+00 +3.3775e+00 +6.7036e-01 +2.0672e+00 -3.5021e-01 +4.4714e-01 +3.8479e+00 +3.4400e+00 -9.1106e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.854363320e+03 +4.854363320e+03 +4.850653320e+03 -3.710000000e+00 -2.7147e+00 -2.2964e+00 -3.8448e+00 -4.4821e+00 -1.5341e+00 +3.7486e+00 +1.9700e+00 +2.0842e+00 +3.9915e+00 +4.2058e+00 -2.7903e+00 -3.6989e+00 -5.6470e-01 +3.4368e+00 +2.5870e+00 -3.2032e+00 +1.4456e+00 +4.1659e+00 -2.2742e+00 -1.5004e+00
380 +7.714999605e+02 +7.714999605e+02 +7.677899605e+02 -3.710000000e+00 +2.3233e-01 -2.7219e+00 -1.5823e+00 +1.9989e+00 +3.0436e+00 -5.8014e-01 -2.2366e+00 +3.3305e+00 +2.7378e-01 +2.2764e+00 +7.9549e-02 -1.6789e+00 +1.3494e+00 -4.5003e+00 +3.1757e-01 +1.3280e+00 -3.7427e-02 +3.5096e+00 +2.3630e+00 -1.7954e+00
552 +5.714129276e+02 +5.714129276e+02 +5.677029276e+02 -3.710000000e+00 -3.5832e+00 +2.4717e+00 -3.4258e+00 +2.3797e+00 -1.9503e-01 +2.4000e+00 -2.4889e+00 -3.7088e+00 +1.1575e+00 +9.1151e-01 +2.8142e+00 -1.2756e-01 +6.4851e-01 -9.3822e-02 -1.9507e+00 -3.4401e+00 -1.2983e+00 +3.3957e-01 +2.3802e+00 -1.0732e+00
897 +3.663997324e+02 +3.663997324e+02 +3.626897324e+02 -3.710000000e+00 +2.1206e+00 -1.2346e+00 -3.0991e+00 +2.3797e+00 -1.9503e-01 +2.4000e+00 -2.4889e+00 -3.7088e+00 +1.1575e+00 +9.1151e-01 +2.8142e+00 -1.2756e-01 +6.4851e-01 -9.3822e-02 -1.9507e+00 -3.5931e+00 +3.8406e-01 +1.5418e+00 +3.5113e+00 -2.7252e+00
1436 +2.428701633e+02 +2.428701633e+02 +2.391601633e+02 -3.710000000e+00 +2.1206e+00 -1.2346e+00 -3.0991e+00 +2.3797e+00 -1.9503e-01 +2.4000e+00 -2.4889e+00 -3.7088e+00 +1.1575e+00 +2.1434e-02 +3.1930e+00 +3.9966e+00 +3.1079e+00 -1.1990e+00 -1.1120e+00 -3.5931e+00 +3.8406e-01 +1.5418e+00 +3.5113e+00 -2.7252e+00
2673 +1.485632453e+02 +1.485632453e+02 +1.448532453e+02 -3.710000000e+00 +2.1206e+00 -1.2346e+00 -2.8542e+00 +2.3797e+00 +7.5521e-01 +2.4000e+00 -1.8991e+00 -3.7088e+00 +1.1575e+00 +2.1434e-02 +3.1930e+00 +1.6585e+00 +3.1079e+00 -1.8179e+00 -1.1120e+00 -3.5931e+00 +6.4291e-01 +1.5418e+00 +3.5113e+00 -2.6001e+00
3759 +9.629306593e+01 +9.629306593e+01 +9.258306593e+01 -3.710000000e+00 +2.1206e+00 -2.3523e+00 -9.2826e-01 +2.3797e+00 +7.5521e-01 +2.4000e+00 -1.8991e+00 -2.6960e+00 +1.1575e+00 +2.1434e-02 +3.1930e+00 +1.6585e+00 +3.1079e+00 -1.8179e+00 -1.1120e+00 -3.7431e+00 +6.9953e-01 +1.5418e+00 +3.5113e+00 -2.6001e+00
6100 +6.086203661e+01 +6.086203661e+01 +5.715203661e+01 -3.710000000e+00 +2.1206e+00 -2.3523e+00 -9.2826e-01 +2.3797e+00 +1.7249e+00 +2.3084e+00 -7.0888e-01 -2.6960e+00 +1.1575e+00 +2.1434e-02 +3.1930e+00 +1.0993e+00 +3.1079e+00 -1.2822e+00 -6.8134e-01 -3.6548e+00 +6.9953e-01 +1.5299e+00 +3.5113e+00 -3.2361e+00
7901 +3.685758160e+01 +3.685758160e+01 +3.314758160e+01 -3.710000000e+00 +2.1206e+00 -2.3523e+00 -9.2826e-01 +2.3797e+00 +1.7249e+00 +2.9282e+00 -6.6542e-01 -2.6960e+00 +1.7048e+00 +2.1434e-02 +3.1930e+00 +1.0993e+00 +3.1079e+00 -1.2822e+00 +9.1905e-02 -3.6548e+00 +1.4877e+00 +1.5299e+00 +3.5365e+00 -3.2029e+00
56181 +2.472753649e+01 +2.472753649e+01 +2.101753649e+01 -3.710000000e+00 +2.1286e+00 -2.2654e+00 +8.3868e-01 +3.8987e+00 +3.0732e+00 +3.6496e+00 +1.5423e-01 -1.3151e+00 +1.6895e+00 +7.0087e-01 +3.2010e+00 +3.1981e+00 +3.5903e+00 -1.6957e+00 +6.7606e-02 -2.8553e+00 +1.4982e+00 +1.8969e+00 +3.5528e+00 -3.2020e+00
60996 +1.569184997e+01 +1.569184997e+01 +1.198184997e+01 -3.710000000e+00 +2.1206e+00 -2.3523e+00 +8.8182e-01 +3.0265e+00 +2.2694e+00 +3.7409e+00 -5.9275e-01 -2.0156e+00 +2.3126e+00 +6.7429e-01 +3.7996e+00 +1.5667e+00 +3.1079e+00 -1.6961e+00 +9.1905e-02 -3.6548e+00 +1.4877e+00 +1.5299e+00 +3.5365e+00 -3.2029e+00
63525 +9.815854118e+00 +9.815854118e+00 +6.105854118e+00 -3.710000000e+00 +2.1206e+00 -2.3523e+00 +1.7567e+00 +3.0265e+00 +2.3224e+00 +4.3938e+00 -5.9275e-01 -2.0156e+00 +2.3126e+00 +6.7429e-01 +3.7268e+00 +1.5667e+00 +3.6040e+00 -1.7208e+00 +9.1905e-02 -3.2763e+00 +1.4877e+00 +1.5299e+00 +3.5365e+00 -3.2029e+00
65102 +6.139500940e+00 +6.139500940e+00 +2.429500940e+00 -3.710000000e+00 +3.1188e+00 -2.3017e+00 +1.7567e+00 +3.0265e+00 +2.3224e+00 +3.6952e+00 -5.9275e-01 -1.9795e+00 +2.3218e+00 +6.7429e-01 +3.7268e+00 +1.5667e+00 +3.6040e+00 -1.7208e+00 +9.1905e-02 -3.2763e+00 +1.5082e+00 +1.5299e+00 +3.5365e+00 -3.2029e+00
102502 +3.556921689e+00 +3.556921689e+00 -1.530783112e-01 -3.710000000e+00 +3.0986e+00 -2.3046e+00 +8.5470e-01 +3.9215e+00 +3.1378e+00 +2.8780e+00 +1.5121e-01 -1.9869e+00 +2.3280e+00 +6.7819e-01 +3.7505e+00 +1.5869e+00 +3.5952e+00 -1.7442e+00 +4.9998e-01 -3.2570e+00 +1.5074e+00 +1.5233e+00 +3.5432e+00 -3.2068e+00
103669 +2.450255235e+00 +2.450255235e+00 -1.259744765e+00 -3.710000000e+00 +3.0986e+00 -2.3046e+00 +8.5470e-01 +3.9215e+00 +3.1378e+00 +3.6493e+00 +1.3436e-01 -1.9869e+00 +2.3280e+00 +6.7819e-01 +3.7505e+00 +1.5869e+00 +3.5952e+00 -1.7262e+00 +4.9998e-01 -3.2721e+00 +1.5074e+00 +1.5233e+00 +3.5432e+00 -3.2068e+00
130430 +9.142605576e-01 +9.142605576e-01 -2.795739442e+00 -3.710000000e+00 +3.0962e+00 -2.2876e+00 +1.7664e+00 +3.8987e+00 +3.1451e+00 +3.6619e+00 +1.5423e-01 -2.0123e+00 +2.3332e+00 +6.7520e-01 +3.7393e+00 +1.5915e+00 +3.5962e+00 -1.7319e+00 +5.0744e-01 -3.2779e+00 +1.4992e+00 +1.5232e+00 +3.5528e+00 -3.2176e+00
178452 +6.173556007e-01 +6.173556007e-01 -3.092644399e+00 -3.710000000e+00 +3.0986e+00 -2.3038e+00 +1.7743e+00 +3.9215e+00 +3.1505e+00 +3.6763e+00 +1.5121e-01 -1.9911e+00 +2.3280e+00 +6.7429e-01 +3.7505e+00 +1.5869e+00 +3.5952e+00 -1.7262e+00 +4.9998e-01 -3.2721e+00 +1.5074e+00 +1.5236e+00 +3.5526e+00 -3.2195e+00
196126 +3.543873958e-01 +3.543873958e-01 -3.355612604e+00 -3.710000000e+00 +3.1175e+00 -2.2876e+00 +1.7791e+00 +3.9063e+00 +3.1451e+00 +3.6685e+00 +1.5423e-01 -1.9924e+00 +2.3332e+00 +6.6946e-01 +3.7505e+00 +1.5868e+00 +3.5952e+00 -1.7308e+00 +5.0744e-01 -3.2779e+00 +1.4992e+00 +1.5232e+00 +3.5528e+00 -3.2176e+00
225273 +2.051790850e-01 +2.051790850e-01 -3.504820915e+00 -3.710000000e+00 +3.1188e+00 -2.3017e+00 +1.7737e+00 +3.9057e+00 +3.1490e+00 +3.6762e+00 +1.5423e-01 -1.9949e+00 +2.3332e+00 +6.7113e-01 +3.7466e+00 +1.5782e+00 +3.6040e+00 -1.7319e+00 +5.0744e-01 -3.2763e+00 +1.5082e+00 +1.5299e+00 +3.5546e+00 -3.2090e+00
