% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
352553 +4.936770732e+00 +4.936770732e+00 +3.251267707e+02 +3.201900000e+02 -4.6231e-01 -2.3423e+00 +1.3735e+00 -8.1689e-01 -3.4502e+00 +3.4812e+00 +2.7915e+00 -1.8040e+00 -3.6064e+00 -1.7763e-01 -1.0476e+00 +2.4427e+00 +5.7489e-01 -1.7464e+00 +1.2377e+00 +2.5795e+00 +3.6298e+00 +6.8312e-01 +2.5866e+00 +1.3470e+00
356112 +3.959521108e+00 +3.959521108e+00 +3.241495211e+02 +3.201900000e+02 -4.6231e-01 -2.3423e+00 +1.3999e+00 -8.1689e-01 -3.4502e+00 +3.4812e+00 +2.7915e+00 -1.8040e+00 -3.6064e+00 -1.7763e-01 -1.0476e+00 +2.4509e+00 +5.7489e-01 -1.7464e+00 +1.2346e+00 +2.5795e+00 +3.6298e+00 +6.8312e-01 +2.5866e+00 +1.3470e+00
515357 +2.495376369e+00 +2.495376369e+00 +3.226853764e+02 +3.201900000e+02 -4.3797e-01 -2.3846e+00 +1.3423e+00 -8.4373e-01 -3.4761e+00 +3.4446e+00 +2.8012e+00 -1.7911e+00 -3.6064e+00 -1.8057e-01 -1.0572e+00 +2.4512e+00 +5.8094e-01 -1.7432e+00 +1.2345e+00 +2.5810e+00 +3.6257e+00 +6.8079e-01 +2.5877e+00 +1.3468e+00
542519 +1.577001065e+00 +1.577001065e+00 +3.217670011e+02 +3.201900000e+02 -4.4589e-01 -2.4050e+00 +1.3791e+00 -8.3612e-01 -3.4693e+00 +3.4476e+00 +2.8093e+00 -1.8013e+00 -3.6181e+00 -1.7940e-01 -1.0514e+00 +2.4576e+00 +5.7803e-01 -1.7460e+00 +1.2272e+00 +2.5839e+00 +3.6270e+00 +6.8006e-01 +2.5878e+00 +1.3462e+00
565176 +9.071776331e-01 +9.071776331e-01 +3.210971776e+02 +3.201900000e+02 -4.5649e-01 -2.6354e+00 +1.3880e+00 -8.6225e-01 -3.4559e+00 +3.4812e+00 +2.8027e+00 -1.8040e+00 -3.6064e+00 -1.7763e-01 -1.0550e+00 +2.4509e+00 +5.7489e-01 -1.7460e+00 +1.2272e+00 +2.5839e+00 +3.6270e+00 +6.8197e-01 +2.5875e+00 +1.3462e+00
664362 +6.214516653e-01 +6.214516653e-01 +3.208114517e+02 +3.201900000e+02 -4.2513e-01 -2.3621e+00 +1.3880e+00 -8.6225e-01 -3.4753e+00 +3.4567e+00 +2.8027e+00 -1.7959e+00 -3.6032e+00 -1.8006e-01 -1.0567e+00 +2.4509e+00 +5.7659e-01 -1.7437e+00 +1.2292e+00 +2.5852e+00 +3.6270e+00 +6.8197e-01 +2.5875e+00 +1.3470e+00
852238 +2.982129193e-01 +2.982129193e-01 +3.204882129e+02 +3.201900000e+02 -4.1448e-01 -2.3621e+00 +1.4007e+00 -8.4373e-01 -3.4705e+00 +3.4603e+00 +2.8012e+00 -1.7942e+00 -3.6060e+00 -1.7763e-01 -1.0567e+00 +2.4496e+00 +5.8010e-01 -1.7439e+00 +1.2302e+00 +2.5839e+00 +3.6270e+00 +6.8197e-01 +2.5875e+00 +1.3462e+00
856982 +2.500837604e-01 +2.500837604e-01 +3.204400838e+02 +3.201900000e+02 -4.2340e-01 -2.3621e+00 +1.4007e+00 -8.6225e-01 -3.4644e+00 +3.4572e+00 +2.8027e+00 -1.7925e+00 -3.6032e+00 -1.8040e-01 -1.0578e+00 +2.4496e+00 +5.7770e-01 -1.7439e+00 +1.2302e+00 +2.5839e+00 +3.6270e+00 +6.8143e-01 +2.5875e+00 +1.3462e+00
1084907 +1.142160143e-01 +1.142160143e-01 +3.203042160e+02 +3.201900000e+02 -4.2599e-01 -2.3600e+00 +1.4016e+00 -8.5836e-01 -3.4705e+00 +3.4572e+00 +2.8012e+00 -1.7943e+00 -3.6032e+00 -1.8057e-01 -1.0567e+00 +2.4496e+00 +5.7770e-01 -1.7439e+00 +1.2302e+00 +2.5852e+00 +3.6280e+00 +6.8208e-01 +2.5874e+00 +1.3462e+00
1085834 +6.763261188e-02 +6.763261188e-02 +3.202576326e+02 +3.201900000e+02 -4.2599e-01 -2.3605e+00 +1.4010e+00 -8.6083e-01 -3.4694e+00 +3.4567e+00 +2.8012e+00 -1.7943e+00 -3.6032e+00 -1.8057e-01 -1.0567e+00 +2.4496e+00 +5.7770e-01 -1.7439e+00 +1.2302e+00 +2.5852e+00 +3.6280e+00 +6.8143e-01 +2.5874e+00 +1.3462e+00
1536175 +6.299638553e-02 +6.299638553e-02 +3.202529964e+02 +3.201900000e+02 -4.3107e-01 -2.3605e+00 +1.4028e+00 -8.5770e-01 -3.4694e+00 +3.4572e+00 +2.8012e+00 -1.7942e+00 -3.6032e+00 -1.7940e-01 -1.0567e+00 +2.4496e+00 +5.7803e-01 -1.7441e+00 +1.2302e+00 +2.5852e+00 +3.6280e+00 +6.8170e-01 +2.5874e+00 +1.3462e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.314007989e+07 +8.314007989e+07 +8.313997565e+07 -1.042400000e+02 +4.3978e+00 -8.9087e-01 +2.7714e+00 +2.0233e-01 +4.8815e+00 +7.5463e-01 +3.1176e+00 -4.8521e+00 +1.1143e+00 +1.9272e+00 -3.1712e+00 +3.7560e-01 +1.9002e+00 +4.1325e+00 +4.3183e+00 -1.0010e+00 -3.1243e+00 +9.8220e-01 -1.3826e+00 +4.9303e+00
173 +1.104725825e+06 +1.104725825e+06 +1.104621585e+06 -1.042400000e+02 -4.3434e+00 -1.3816e+00 -4.5907e+00 -4.4817e+00 -6.1342e-01 -3.4454e+00 +3.0215e+00 +2.6694e+00 +4.8369e+00 +4.5901e+00 -1.9061e+00 +4.3909e+00 -3.8349e+00 +4.1966e+00 +3.8928e+00 -1.7179e+00 +4.7312e+00 -1.9137e+00 +6.0023e-02 -4.3157e+00
697 +7.447226761e+05 +7.447226761e+05 +7.446184361e+05 -1.042400000e+02 -4.3434e+00 -1.7639e+00 +6.4177e-01 -2.6384e+00 +4.1951e+00 -4.2380e+00 +2.0251e+00 +3.1473e+00 -1.0997e+00 +3.2296e+00 -4.7408e+00 -5.0787e-01 -3.9538e+00 -2.1422e+00 +2.6277e+00 -1.7179e+00 +4.7312e+00 -1.9137e+00 +6.0023e-02 -4.3157e+00
1028 +5.453115798e+05 +5.453115798e+05 +5.452073398e+05 -1.042400000e+02 +9.8054e-01 -4.8272e+00 -1.5761e+00 -4.8241e+00 -1.0708e+00 -1.1116e+00 -2.9964e+00 +4.9873e+00 -1.0997e+00 +3.2296e+00 -4.7408e+00 -5.0787e-01 -3.9538e+00 -2.1422e+00 +4.5364e+00 -4.1040e+00 +3.8245e+00 -1.9137e+00 -2.1557e-01 -3.6882e+00
1554 +3.979708687e+05 +3.979708687e+05 +3.978666287e+05 -1.042400000e+02 +9.8054e-01 -4.8272e+00 -1.8610e+00 -2.4077e+00 +4.1951e+00 -4.2380e+00 +2.0251e+00 +3.1473e+00 +2.9626e-01 -1.4341e+00 -8.3800e-01 +4.2257e-02 -1.0281e+00 -2.2627e+00 +2.6277e+00 -3.3830e+00 +4.7353e+00 -2.7896e+00 +6.0023e-02 -4.3157e+00
2949 +1.647880985e+05 +1.647880985e+05 +1.646838585e+05 -1.042400000e+02 -4.3434e+00 -1.3816e+00 +1.9949e+00 -1.4959e+00 +2.5600e-01 +4.6915e+00 +2.0251e+00 +3.1473e+00 -1.0997e+00 -4.4201e+00 -1.7548e+00 +4.3909e+00 -3.8349e+00 -2.1422e+00 +2.6277e+00 -3.6528e+00 +4.4242e+00 -2.7896e+00 +2.4583e-01 -4.1179e+00
3476 +1.366425919e+05 +1.366425919e+05 +1.365383519e+05 -1.042400000e+02 +4.5701e-01 -4.8272e+00 -1.5761e+00 +1.7314e+00 +4.1951e+00 +1.2210e+00 -2.1554e+00 +3.1473e+00 -1.0997e+00 -2.0538e+00 -8.3175e-01 +4.1995e+00 -3.8349e+00 -2.1422e+00 +2.6277e+00 -3.6528e+00 +4.4242e+00 -2.7896e+00 +7.0951e-01 -4.1179e+00
4000 +9.813082815e+04 +9.813082815e+04 +9.802658815e+04 -1.042400000e+02 -4.3434e+00 -1.3816e+00 -2.7227e+00 -1.4959e+00 -1.7101e+00 +1.8150e+00 -1.1846e+00 +6.9029e-02 -8.3205e-01 +5.4474e-01 -2.3319e+00 +1.0438e+00 -1.0281e+00 -2.1422e+00 +2.6277e+00 -3.6528e+00 +4.4242e+00 -2.7896e+00 +4.2686e-01 -3.8799e+00
4840 +6.101294268e+04 +6.101294268e+04 +6.090870268e+04 -1.042400000e+02 -1.9472e-01 -2.3856e+00 +2.7369e-01 +1.7314e+00 +2.5600e-01 +4.1679e+00 +3.0215e+00 +3.5046e+00 +2.9626e-01 -3.1894e+00 -2.6578e+00 +1.0438e+00 -3.9538e+00 -2.1422e+00 +3.0171e+00 -3.3965e+00 +4.0407e+00 -2.7896e+00 +4.8301e-01 -3.8799e+00
5857 +3.484151080e+04 +3.484151080e+04 +3.473727080e+04 -1.042400000e+02 -5.7200e-01 -2.3856e+00 +2.7369e-01 +1.7314e+00 +2.5600e-01 +3.7029e+00 +3.0215e+00 +2.9244e+00 -1.4542e+00 -2.1602e+00 -8.3175e-01 +1.0438e+00 -3.4276e+00 -1.4307e+00 +3.8928e+00 -3.3965e+00 +4.0407e+00 -2.6614e+00 +4.8301e-01 -3.8799e+00
6369 +2.344636846e+04 +2.344636846e+04 +2.334212846e+04 -1.042400000e+02 -4.3434e+00 -2.3856e+00 +2.7369e-01 +1.7314e+00 -2.8778e-01 +3.7029e+00 +3.4403e+00 +2.9244e+00 +2.9626e-01 -2.0538e+00 -1.2108e+00 +3.1525e+00 -1.8587e+00 -1.4307e+00 +3.8928e+00 -3.3965e+00 +4.0407e+00 -2.6614e+00 +4.8301e-01 -3.8799e+00
7580 +1.539102415e+04 +1.539102415e+04 +1.528678415e+04 -1.042400000e+02 +1.5161e+00 -1.3816e+00 -4.4875e+00 +1.7314e+00 +2.5600e-01 +4.6915e+00 +3.4403e+00 +2.9244e+00 +2.9626e-01 -2.0538e+00 -1.2108e+00 +3.1525e+00 -1.8587e+00 -1.4307e+00 +3.2470e+00 -3.6528e+00 +4.0407e+00 -2.5704e+00 +4.8301e-01 -3.8799e+00
8596 +7.698050792e+03 +7.698050792e+03 +7.593810792e+03 -1.042400000e+02 -4.3434e+00 -4.8272e+00 -3.3772e+00 -2.4077e+00 -4.0733e+00 +1.2210e+00 +3.0215e+00 +3.5046e+00 +2.9626e-01 -2.1602e+00 -8.3175e-01 +3.1525e+00 -2.7784e+00 -1.4307e+00 +3.4793e+00 -3.6528e+00 +4.0407e+00 -2.5704e+00 +4.8301e-01 -3.9180e+00
17233 +5.833566178e+03 +5.833566178e+03 +5.729326178e+03 -1.042400000e+02 +4.5337e+00 +1.8722e+00 -4.3471e-01 +2.4145e+00 -2.7614e+00 -2.2484e+00 -5.0815e-01 +3.8297e+00 +2.4516e+00 -2.6816e+00 -1.0273e+00 +2.1705e+00 -2.8266e+00 -1.2553e+00 +3.2552e+00 -3.6341e+00 +3.9794e+00 -2.5739e+00 +4.9366e-01 -3.8893e+00
63994 +3.849777103e+03 +3.849777103e+03 +3.745537103e+03 -1.042400000e+02 +3.2368e+00 +3.0276e+00 -2.1971e+00 -2.2967e-01 -1.4187e+00 -2.7338e+00 +1.9322e+00 +4.0607e+00 +2.5121e+00 -2.3856e+00 -1.4068e+00 +2.5091e+00 -2.3739e+00 -1.5995e+00 +3.4554e+00 -3.6362e+00 +3.9448e+00 -2.6207e+00 +4.7412e-01 -3.9272e+00
74504 +2.495799004e+03 +2.495799004e+03 +2.391559004e+03 -1.042400000e+02 +3.7443e+00 -2.2727e+00 -1.8107e+00 -2.2967e-01 -1.4187e+00 -2.7338e+00 +1.9507e+00 +4.0607e+00 +2.5121e+00 -3.1295e+00 -1.4284e+00 +2.7029e+00 -2.3075e+00 -1.2959e+00 +3.4821e+00 -3.6362e+00 +3.9448e+00 -2.6207e+00 +5.5294e-01 -3.9272e+00
75874 +1.581906822e+03 +1.581906822e+03 +1.477666822e+03 -1.042400000e+02 +2.9590e+00 -2.1309e+00 -1.7113e+00 -2.8869e-01 -3.3372e+00 -3.7332e+00 +1.9507e+00 +4.0607e+00 +2.5121e+00 -3.2271e+00 -1.4068e+00 +2.5091e+00 -2.3075e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9448e+00 -2.5482e+00 +5.5294e-01 -3.9272e+00
78222 +9.971826850e+02 +9.971826850e+02 +8.929426850e+02 -1.042400000e+02 +4.1170e+00 -1.9229e+00 -2.4541e+00 -2.0520e+00 -1.4187e+00 -2.6642e+00 +2.4200e+00 +4.1267e+00 +2.6055e+00 -3.1956e+00 -1.1502e+00 +2.5091e+00 -2.5639e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9448e+00 -2.5689e+00 +5.5294e-01 -3.9272e+00
79201 +5.733325692e+02 +5.733325692e+02 +4.690925692e+02 -1.042400000e+02 +4.1170e+00 -2.2727e+00 -9.1179e-01 -8.1897e-01 -1.4187e+00 -2.7338e+00 +1.9507e+00 +3.4112e+00 +2.6055e+00 -3.1295e+00 -1.0302e+00 +2.5091e+00 -2.4625e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.5294e-01 -3.9272e+00
79982 +3.279521158e+02 +3.279521158e+02 +2.237121158e+02 -1.042400000e+02 +2.5099e+00 -2.7786e+00 +3.8742e-01 -3.7270e+00 -1.0154e+00 -2.9808e+00 +2.4028e+00 +4.1267e+00 +3.1684e+00 -2.9842e+00 -1.0302e+00 +2.5091e+00 -2.4625e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
80957 +2.320913873e+02 +2.320913873e+02 +1.278513873e+02 -1.042400000e+02 +2.4641e+00 -2.3197e+00 +3.8742e-01 -6.0909e-02 +1.7803e-02 -2.6642e+00 +2.4200e+00 +3.5703e+00 +2.5121e+00 -3.1295e+00 -1.1771e+00 +2.4280e+00 -2.5330e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
82725 +1.548892809e+02 +1.548892809e+02 +5.064928093e+01 -1.042400000e+02 +2.5099e+00 -2.7786e+00 +3.8742e-01 -2.0154e-01 -1.0413e+00 -2.8766e+00 +2.4842e+00 +3.4049e+00 +2.7459e+00 -2.9842e+00 -1.1771e+00 +2.4280e+00 -2.5450e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
150942 +9.551121018e+01 +9.551121018e+01 -8.728789823e+00 -1.042400000e+02 +2.9667e+00 -2.7786e+00 +3.8742e-01 -2.0154e-01 +1.7803e-02 -3.4188e+00 +2.4842e+00 +3.5703e+00 +3.1073e+00 -2.9411e+00 -1.0748e+00 +2.4280e+00 -2.5450e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
152518 +6.139163800e+01 +6.139163800e+01 -4.284836200e+01 -1.042400000e+02 +2.5099e+00 -4.2915e+00 +3.8742e-01 -5.0770e-01 +1.7803e-02 -3.4188e+00 +2.4842e+00 +3.5703e+00 +2.9965e+00 -2.9842e+00 -1.0748e+00 +2.4123e+00 -2.4920e+00 -1.4307e+00 +3.4554e+00 -3.6362e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
156554 +3.956788649e+01 +3.956788649e+01 -6.467211351e+01 -1.042400000e+02 +1.5562e+00 -4.2915e+00 +4.5700e-01 -5.0770e-01 +1.7803e-02 -3.6067e+00 +2.9139e+00 +3.4112e+00 +2.9564e+00 -2.9842e+00 -1.0748e+00 +2.4123e+00 -2.4920e+00 -1.4307e+00 +3.4554e+00 -3.6618e+00 +3.9788e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
158807 +2.428672266e+01 +2.428672266e+01 -7.995327734e+01 -1.042400000e+02 +1.5562e+00 -4.0255e+00 +3.8742e-01 -5.0770e-01 +1.7803e-02 -3.6008e+00 +2.7050e+00 +3.4112e+00 +2.9965e+00 -2.9842e+00 -1.0748e+00 +2.4123e+00 -2.4920e+00 -1.4307e+00 +3.4554e+00 -3.6618e+00 +3.9841e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
193230 +1.559594285e+01 +1.559594285e+01 -8.864405715e+01 -1.042400000e+02 +2.2252e+00 -4.0599e+00 +7.7337e-01 -3.9926e-01 +1.7803e-02 -3.6093e+00 +2.6204e+00 +3.4049e+00 +2.9323e+00 -2.9490e+00 -1.0464e+00 +2.4123e+00 -2.4946e+00 -1.4307e+00 +3.4554e+00 -3.6559e+00 +3.9903e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
195167 +9.657170960e+00 +9.657170960e+00 -9.458282904e+01 -1.042400000e+02 +1.2888e+00 -4.0599e+00 +1.1414e+00 -8.1897e-01 +1.7803e-02 -3.6093e+00 +2.7319e+00 +3.4459e+00 +2.9965e+00 -2.9695e+00 -1.0624e+00 +2.4123e+00 -2.4946e+00 -1.4307e+00 +3.4554e+00 -3.6436e+00 +3.9903e+00 -2.5689e+00 +5.2830e-01 -3.9272e+00
234272 +3.215262827e+00 +3.215262827e+00 -1.010247372e+02 -1.042400000e+02 +3.1533e-01 -3.9212e+00 +1.2713e+00 -5.0770e-01 -2.1095e-03 -3.6067e+00 +2.8940e+00 +3.4112e+00 +2.9564e+00 -3.0019e+00 -1.0590e+00 +2.4123e+00 -2.4920e+00 -1.4307e+00 +3.4554e+00 -3.6487e+00 +3.9949e+00 -2.5689e+00 +5.2973e-01 -3.9272e+00
287845 +2.412904461e+00 +2.412904461e+00 -1.018270955e+02 -1.042400000e+02 +1.8809e-01 -3.7543e+00 +1.3613e+00 -3.9119e-01 -8.2630e-02 -3.7207e+00 +2.8574e+00 +3.4413e+00 +2.9583e+00 -3.0132e+00 -1.0452e+00 +2.4006e+00 -2.4962e+00 -1.4307e+00 +3.4561e+00 -3.6528e+00 +3.9941e+00 -2.5704e+00 +5.3106e-01 -3.9269e+00
345166 +1.485229369e+00 +1.485229369e+00 -1.027547706e+02 -1.042400000e+02 +3.7496e-01 -3.9659e+00 +1.3140e+00 -5.2549e-01 -8.2630e-02 -3.7207e+00 +2.8355e+00 +3.4413e+00 +2.9583e+00 -2.9791e+00 -1.0624e+00 +2.4006e+00 -2.4962e+00 -1.4307e+00 +3.4561e+00 -3.6528e+00 +3.9941e+00 -2.5695e+00 +5.3106e-01 -3.9272e+00
503308 +9.967972169e-01 +9.967972169e-01 -1.032432028e+02 -1.042400000e+02 +3.7496e-01 -3.8949e+00 +1.3540e+00 -5.1374e-01 -8.2630e-02 -3.7207e+00 +2.8148e+00 +3.4413e+00 +2.9583e+00 -2.9883e+00 -1.0624e+00 +2.4006e+00 -2.4950e+00 -1.4379e+00 +3.4561e+00 -3.6528e+00 +3.9934e+00 -2.5704e+00 +5.3106e-01 -3.9272e+00
619430 +5.713147665e-01 +5.713147665e-01 -1.036686852e+02 -1.042400000e+02 +4.0158e-01 -3.9212e+00 +1.3193e+00 -4.9840e-01 -6.0660e-02 -3.7131e+00 +2.8107e+00 +3.4339e+00 +2.9662e+00 -2.9916e+00 -1.0590e+00 +2.3976e+00 -2.4920e+00 -1.4340e+00 +3.4570e+00 -3.6515e+00 +3.9939e+00 -2.5689e+00 +5.2973e-01 -3.9272e+00
745434 +2.499401791e-01 +2.499401791e-01 -1.039900598e+02 -1.042400000e+02 +3.9908e-01 -3.9263e+00 +1.3140e+00 -4.9569e-01 -4.5216e-02 -3.7044e+00 +2.8148e+00 +3.4251e+00 +2.9677e+00 -2.9919e+00 -1.0590e+00 +2.3978e+00 -2.4918e+00 -1.4340e+00 +3.4561e+00 -3.6512e+00 +3.9934e+00 -2.5689e+00 +5.3061e-01 -3.9272e+00
1204535 +6.150862200e-02 +6.150862200e-02 -1.041784914e+02 -1.042400000e+02 +3.9194e-01 -3.9202e+00 +1.3140e+00 -4.8898e-01 -5.8974e-02 -3.7076e+00 +2.8103e+00 +3.4339e+00 +2.9666e+00 -2.9938e+00 -1.0590e+00 +2.3978e+00 -2.4914e+00 -1.4349e+00 +3.4570e+00 -3.6508e+00 +3.9934e+00 -2.5697e+00 +5.3030e-01 -3.9272e+00
1532188 +3.188043675e-02 +3.188043675e-02 -1.042081196e+02 -1.042400000e+02 +3.9525e-01 -3.9202e+00 +1.3140e+00 -4.9265e-01 -5.8974e-02 -3.7076e+00 +2.8103e+00 +3.4339e+00 +2.9662e+00 -2.9945e+00 -1.0587e+00 +2.3978e+00 -2.4920e+00 -1.4349e+00 +3.4570e+00 -3.6508e+00 +3.9926e+00 -2.5697e+00 +5.3030e-01 -3.9272e+00
1597938 +2.481886671e-02 +2.481886671e-02 -1.042151811e+02 -1.042400000e+02 +3.9366e-01 -3.9212e+00 +1.3140e+00 -4.9207e-01 -5.7647e-02 -3.7048e+00 +2.8103e+00 +3.4339e+00 +2.9662e+00 -2.9938e+00 -1.0590e+00 +2.3978e+00 -2.4914e+00 -1.4352e+00 +3.4570e+00 -3.6508e+00 +3.9929e+00 -2.5697e+00 +5.3030e-01 -3.9272e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.208545785e+07 +2.208545785e+07 +2.208445785e+07 -1.000000000e+03 +1.5597e+00 -1.9624e+00 -4.9222e+00 +2.9185e-01 -1.5612e+00 -1.7541e+00 -3.3130e+00 -3.2659e+00 -6.6878e-01 -2.6222e+00 +1.3323e+00 -2.5580e+00 +2.2272e+00 +4.5624e+00 -4.9921e+00 +2.0566e+00 -7.2058e-01 +1.9460e+00 -3.9317e+00 -1.6394e+00
179 +2.989414189e+06 +2.989414189e+06 +2.988414189e+06 -1.000000000e+03 -3.9620e+00 +3.0612e+00 -9.1563e-01 +3.1102e+00 -4.8596e+00 +2.5940e+00 -9.7625e-01 +2.3216e+00 +7.4781e-01 -1.1299e+00 -1.8220e+00 +2.9170e-01 +4.8058e+00 +2.9654e+00 -3.7850e+00 +2.7941e+00 -2.3311e+00 -2.7881e+00 +2.1647e+00 +5.6508e-01
363 +2.357957507e+06 +2.357957507e+06 +2.356957507e+06 -1.000000000e+03 +7.6169e-03 +1.3790e+00 +1.1460e-01 +2.6370e+00 -4.2754e+00 +1.3465e+00 +3.0128e+00 +3.4504e+00 -1.3042e+00 +1.3257e+00 -4.0074e+00 +3.3816e+00 +4.5642e+00 +1.2416e+00 +2.0476e+00 +3.2290e+00 +3.0463e-01 -2.7881e+00 +2.1647e+00 +1.5408e+00
1110 +1.154377433e+06 +1.154377433e+06 +1.153377433e+06 -1.000000000e+03 -2.4059e+00 -4.4611e+00 -2.6202e+00 -1.8695e+00 +4.5378e+00 +2.5940e+00 -9.7625e-01 -2.2327e+00 -1.5702e+00 -3.3261e+00 +1.0802e+00 +6.3664e-01 -4.1347e+00 -2.9934e+00 -1.8498e+00 +2.7941e+00 -3.1015e-01 -4.0804e+00 -3.3693e-01 +1.2557e+00
1300 +9.055555016e+05 +9.055555016e+05 +9.045555016e+05 -1.000000000e+03 +4.2919e+00 -4.4611e+00 +2.5607e+00 +1.2374e+00 -6.7220e-01 +1.2471e+00 -7.7930e-01 -1.4402e-01 -4.0187e+00 +1.7421e+00 -3.0888e+00 -4.1034e+00 -3.6950e+00 -1.0914e+00 -1.8094e-01 +4.8201e+00 +3.0463e-01 -2.7881e+00 -1.8199e-01 +3.0326e-01
1856 +4.910104483e+05 +4.910104483e+05 +4.900104483e+05 -1.000000000e+03 +2.3937e+00 -1.0821e+00 +3.0792e+00 +4.5753e+00 -6.7220e-01 +1.2471e+00 -7.7930e-01 -1.4402e-01 -2.9959e+00 -2.0404e+00 +1.8819e+00 +2.5204e+00 +2.4633e-01 -1.0914e+00 -1.8094e-01 +2.7941e+00 +3.0463e-01 -2.7881e+00 -1.8199e-01 +5.6508e-01
2237 +3.895501803e+05 +3.895501803e+05 +3.885501803e+05 -1.000000000e+03 +2.3937e+00 +4.6880e+00 -3.1020e+00 +2.8041e+00 +3.1431e+00 +2.6207e-02 -6.9060e-01 +2.4936e+00 -3.9192e+00 +1.1233e+00 -2.9367e+00 +1.6324e+00 +2.3856e+00 -1.0914e+00 -1.8498e+00 +2.7941e+00 +3.0463e-01 -3.1936e+00 -1.8199e-01 +5.6508e-01
4134 +1.705744196e+05 +1.705744196e+05 +1.695744196e+05 -1.000000000e+03 +2.3937e+00 -4.4611e+00 +3.1017e+00 +4.5753e+00 +3.1431e+00 -1.8316e+00 +2.0099e-01 -1.4402e-01 -1.9587e+00 +1.7421e+00 +1.0802e+00 -4.1034e+00 +2.5038e+00 +1.2416e+00 -1.1056e+00 +2.9423e+00 +3.0463e-01 -3.1936e+00 +1.3271e-01 +5.6508e-01
4509 +1.397165462e+05 +1.397165462e+05 +1.387165462e+05 -1.000000000e+03 +2.3937e+00 -4.4611e+00 +3.6716e+00 +4.5753e+00 +2.0684e-02 +5.8573e-01 +2.0099e-01 -1.7247e+00 -2.9959e+00 +1.1233e+00 +1.0802e+00 -4.1034e+00 +2.5038e+00 +1.2416e+00 -1.1056e+00 +2.9423e+00 +6.7308e-01 -3.1936e+00 +1.3271e-01 +5.6508e-01
5437 +9.275162827e+04 +9.275162827e+04 +9.175162827e+04 -1.000000000e+03 +2.3937e+00 -4.4611e+00 -2.2503e+00 -1.0781e+00 +2.0684e-02 +4.2856e-01 +4.3445e+00 -1.7247e+00 -1.3042e+00 -1.3370e+00 +1.0802e+00 -4.1034e+00 +2.5038e+00 +1.5764e+00 -1.1056e+00 +2.9423e+00 +6.7308e-01 -3.1936e+00 +1.3271e-01 +8.1697e-01
6567 +5.583367481e+04 +5.583367481e+04 +5.483367481e+04 -1.000000000e+03 +2.3937e+00 -1.0821e+00 +3.0792e+00 -1.0781e+00 +2.0684e-02 +4.2856e-01 -2.5653e+00 -1.4402e-01 -1.9587e+00 +1.1233e+00 +1.8819e+00 +9.1664e-02 +2.5038e+00 +1.2416e+00 -1.1056e+00 +3.0613e+00 +6.7308e-01 -3.1936e+00 +2.1144e-01 +8.1697e-01
8238 +2.783453213e+04 +2.783453213e+04 +2.683453213e+04 -1.000000000e+03 +2.3937e+00 -4.2936e+00 +3.0792e+00 -1.0781e+00 -3.2252e+00 +1.1529e+00 +4.3445e+00 -1.7247e+00 -1.9587e+00 +1.7421e+00 +1.2352e+00 -3.7984e+00 +2.5038e+00 +1.2416e+00 -1.1056e+00 +3.2290e+00 +8.6739e-01 -3.1936e+00 +4.5348e-01 +8.1697e-01
8798 +2.179798092e+04 +2.179798092e+04 +2.079798092e+04 -1.000000000e+03 +2.3937e+00 -4.2936e+00 +3.0792e+00 -1.0781e+00 +2.0684e-02 -1.5378e+00 +2.0099e-01 -1.7247e+00 -4.0187e+00 +1.7421e+00 +1.0802e+00 +9.1664e-02 +2.5038e+00 +7.9045e-01 -1.1056e+00 +3.2290e+00 +8.6739e-01 -3.1936e+00 +4.5348e-01 +8.1697e-01
