% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
182 +7.365300343e+02 +7.365300343e+02 +8.522100343e+02 +1.156800000e+02 +2.2172e+00 -3.2989e+00 +3.9870e-01 -1.9170e+00 -2.2653e+00 +4.0491e+00 -3.8671e+00 -8.0246e-01 -4.0016e+00 +2.6132e+00 -3.7869e-01 -2.3594e+00 -3.1550e+00 +1.9459e+00 -2.3388e+00 -2.8225e+00 +1.2919e+00 +2.7855e+00 +3.1290e+00 +9.0749e-01
535 +4.462137769e+02 +4.462137769e+02 +5.618937769e+02 +1.156800000e+02 -9.8188e-01 +1.3986e+00 -7.7326e-01 +2.6748e+00 -2.3388e+00 -4.7715e+00 -3.3659e+00 +4.7254e+00 -1.0016e+00 +1.9463e-01 +4.4321e+00 -1.6961e+00 -3.1550e+00 +1.9459e+00 -2.3388e+00 -2.8225e+00 +1.2919e+00 +2.7855e+00 +3.1290e+00 -3.4824e+00
1053 +3.775219872e+02 +3.775219872e+02 +4.932019872e+02 +1.156800000e+02 -1.4308e+00 -4.1004e+00 +1.7249e+00 +3.9828e+00 -2.2961e+00 -4.7715e+00 -3.8333e+00 +3.6230e+00 -2.4247e+00 +1.8500e-01 +5.4303e-01 +4.2726e-01 -4.6939e+00 +3.2726e-01 -3.9236e+00 -2.8271e+00 +3.4526e-01 +3.7891e+00 +3.1028e+00 -1.0540e+00
2788 +2.352462939e+02 +2.352462939e+02 +3.509262939e+02 +1.156800000e+02 -4.1086e+00 +1.3986e+00 +6.6524e-03 +3.9828e+00 -2.2961e+00 -4.7715e+00 -3.3659e+00 +3.6230e+00 -4.5330e+00 -4.1879e+00 +4.4321e+00 -1.6961e+00 -4.6939e+00 +6.0010e-02 -1.3268e+00 +1.0683e+00 +3.4526e-01 +3.4922e+00 +4.1523e+00 -3.6949e-01
3989 +1.572235014e+02 +1.572235014e+02 +2.729035014e+02 +1.156800000e+02 -4.1086e+00 +5.3632e-02 +8.9109e-03 +3.0509e+00 -2.3590e+00 -4.7715e+00 -3.3659e+00 +3.6230e+00 -4.5330e+00 -2.6396e+00 +2.2253e+00 -2.1524e+00 -4.6939e+00 +3.2726e-01 -2.3388e+00 +1.2414e+00 -3.0340e-02 +3.7891e+00 +3.1290e+00 -9.9934e-01
6059 +9.152306970e+01 +9.152306970e+01 +2.072030697e+02 +1.156800000e+02 -3.2153e+00 +5.3632e-02 -5.9904e-01 +3.0509e+00 -4.4179e+00 -4.7445e+00 -2.0314e+00 +1.1299e+00 -4.5330e+00 -2.6396e+00 +2.8638e+00 -1.7664e+00 -3.8704e+00 +3.2726e-01 -2.0842e+00 +5.9020e-01 +9.2060e-03 +3.9152e+00 +3.1290e+00 -9.9934e-01
7647 +5.800972905e+01 +5.800972905e+01 +1.736897290e+02 +1.156800000e+02 -3.2153e+00 +5.3632e-02 -5.9904e-01 +3.0509e+00 -4.4179e+00 -4.1303e+00 -2.1002e+00 +2.2697e+00 -4.5330e+00 -2.6396e+00 +2.2253e+00 -1.7664e+00 -3.8704e+00 +2.3995e-01 -2.0842e+00 +5.9020e-01 +9.2060e-03 +3.9152e+00 +3.1028e+00 -8.8336e-01
44449 +3.971045434e+01 +3.971045434e+01 +1.553904543e+02 +1.156800000e+02 -2.0825e+00 -9.9786e-01 +2.5369e-01 +3.9633e+00 -4.4062e+00 -3.3205e+00 -3.6260e+00 +2.3281e+00 -3.9395e+00 -1.8737e+00 +3.2757e+00 -3.7588e+00 -3.8777e+00 +6.5111e-01 -1.6023e+00 -7.0867e-01 -3.9501e-01 +3.8012e+00 +3.4758e+00 -1.2517e+00
80368 +2.497166518e+01 +2.497166518e+01 +1.406516652e+02 +1.156800000e+02 -3.1668e+00 +1.6579e-02 +2.1614e-01 +3.0696e+00 -2.8258e+00 -2.4077e+00 -2.8994e+00 +2.3713e+00 -4.4847e+00 -2.5349e+00 +2.6707e+00 -2.2767e+00 -3.8613e+00 +2.0089e-01 -2.1091e+00 -3.6948e-01 -4.7255e-01 +4.2324e+00 +3.7942e+00 -5.5621e-01
89086 +1.477343874e+01 +1.477343874e+01 +1.304534387e+02 +1.156800000e+02 -2.1879e+00 -2.5699e-02 +3.1903e-01 +2.1936e+00 -3.6401e+00 -3.2565e+00 -2.8154e+00 +2.3903e+00 -4.6079e+00 -1.9517e+00 +3.2852e+00 -1.7664e+00 -3.8704e+00 +6.6578e-01 -2.1052e+00 -3.4984e-01 -4.5187e-01 +4.2449e+00 +3.1248e+00 -1.2127e+00
92202 +9.743931860e+00 +9.743931860e+00 +1.254239319e+02 +1.156800000e+02 -2.1682e+00 -2.5699e-02 +2.7043e-01 +3.0509e+00 -3.6401e+00 -3.2565e+00 -3.5758e+00 +2.3903e+00 -3.9111e+00 -1.9517e+00 +3.8115e+00 -2.3168e+00 -3.8573e+00 +6.6578e-01 -2.1052e+00 -3.4984e-01 -4.5187e-01 +4.2449e+00 +3.4409e+00 -1.2127e+00
161874 +5.949303331e+00 +5.949303331e+00 +1.216293033e+02 +1.156800000e+02 -2.1879e+00 -2.5699e-02 +2.7043e-01 +3.0509e+00 -3.6401e+00 -3.2565e+00 -3.5758e+00 +2.3797e+00 -3.9111e+00 -1.9517e+00 +3.2552e+00 -2.3168e+00 -3.8704e+00 +6.6578e-01 -2.0606e+00 -3.4984e-01 -4.5187e-01 +4.2449e+00 +3.4409e+00 -8.9493e-01
181006 +3.896620652e+00 +3.896620652e+00 +1.195766207e+02 +1.156800000e+02 -2.1879e+00 -1.0090e+00 +3.1903e-01 +3.0858e+00 -3.5989e+00 -3.2565e+00 -3.5758e+00 +2.3460e+00 -3.9111e+00 -1.9517e+00 +3.2852e+00 -2.3102e+00 -3.8399e+00 +6.6578e-01 -2.0544e+00 -3.4984e-01 -4.5187e-01 +3.8514e+00 +3.4409e+00 -8.9493e-01
185376 +2.508872183e+00 +2.508872183e+00 +1.181888722e+02 +1.156800000e+02 -2.1879e+00 -9.7008e-01 +2.7043e-01 +3.1050e+00 -3.5989e+00 -3.2565e+00 -3.5758e+00 +2.3460e+00 -3.9111e+00 -1.9517e+00 +3.2723e+00 -2.3102e+00 -3.8704e+00 +6.6578e-01 -2.0544e+00 -3.4984e-01 -4.5187e-01 +3.8514e+00 +3.4409e+00 -8.9493e-01
247672 +1.570966678e+00 +1.570966678e+00 +1.172509667e+02 +1.156800000e+02 -2.1837e+00 -1.0017e+00 +2.6295e-01 +3.0836e+00 -3.6180e+00 -3.2058e+00 -3.5403e+00 +2.3553e+00 -3.9361e+00 -1.9380e+00 +3.2731e+00 -2.3011e+00 -3.3666e+00 +6.6578e-01 -2.0653e+00 -3.4783e-01 -4.5300e-01 +3.8352e+00 +3.4340e+00 -9.0704e-01
302733 +9.261793501e-01 +9.261793501e-01 +1.166061794e+02 +1.156800000e+02 -2.1968e+00 -9.7040e-01 +2.5369e-01 +3.0923e+00 -3.6191e+00 -3.2588e+00 -3.5550e+00 +2.3713e+00 -3.9395e+00 -1.9540e+00 +3.2663e+00 -2.2899e+00 -3.3619e+00 +6.7465e-01 -2.0680e+00 -3.4513e-01 -4.4228e-01 +3.8492e+00 +3.4329e+00 -9.1305e-01
316516 +5.865483676e-01 +5.865483676e-01 +1.162665484e+02 +1.156800000e+02 -2.1733e+00 -1.0002e+00 +2.3652e-01 +3.0880e+00 -3.6012e+00 -3.2380e+00 -3.5562e+00 +2.3497e+00 -3.9208e+00 -1.9517e+00 +3.2552e+00 -2.3168e+00 -3.3677e+00 +6.6578e-01 -2.0704e+00 -3.4984e-01 -4.5187e-01 +3.8491e+00 +3.4409e+00 -9.1156e-01
334434 +3.934650935e-01 +3.934650935e-01 +1.160734651e+02 +1.156800000e+02 -2.1831e+00 -9.8745e-01 +2.3320e-01 +3.0858e+00 -3.5989e+00 -3.2419e+00 -3.5534e+00 +2.3460e+00 -3.9336e+00 -1.9517e+00 +3.2669e+00 -2.2871e+00 -3.3750e+00 +6.7538e-01 -2.0714e+00 -3.4984e-01 -4.5187e-01 +3.8514e+00 +3.4409e+00 -9.0639e-01
393505 +2.444837437e-01 +2.444837437e-01 +1.159244837e+02 +1.156800000e+02 -2.1733e+00 -9.8661e-01 +2.3652e-01 +3.0880e+00 -3.6012e+00 -3.2565e+00 -3.5562e+00 +2.3518e+00 -3.9208e+00 -1.9517e+00 +3.2663e+00 -2.2899e+00 -3.3818e+00 +6.6578e-01 -2.0704e+00 -3.4984e-01 -4.4527e-01 +3.8491e+00 +3.4409e+00 -9.1156e-01
502620 +9.846696073e-02 +9.846696073e-02 +1.157784670e+02 +1.156800000e+02 -2.1832e+00 -9.7877e-01 +2.4362e-01 +3.0918e+00 -3.6058e+00 -3.2391e+00 -3.5594e+00 +2.3564e+00 -3.9216e+00 -1.9516e+00 +3.2663e+00 -2.3012e+00 -3.3802e+00 +6.7465e-01 -2.0680e+00 -3.4796e-01 -4.4380e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
637634 +6.268601472e-02 +6.268601472e-02 +1.157426860e+02 +1.156800000e+02 -2.1832e+00 -9.7877e-01 +2.4362e-01 +3.0858e+00 -3.6058e+00 -3.2391e+00 -3.5594e+00 +2.3564e+00 -3.9216e+00 -1.9516e+00 +3.2663e+00 -2.3012e+00 -3.3802e+00 +6.7013e-01 -2.0680e+00 -3.4984e-01 -4.4832e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
755511 +3.321316307e-02 +3.321316307e-02 +1.157132132e+02 +1.156800000e+02 -2.1792e+00 -9.8745e-01 +2.4537e-01 +3.0918e+00 -3.6058e+00 -3.2419e+00 -3.5615e+00 +2.3564e+00 -3.9221e+00 -1.9532e+00 +3.2604e+00 -2.3012e+00 -3.3802e+00 +6.7013e-01 -2.0680e+00 -3.4984e-01 -4.4832e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
828124 +2.062689282e-02 +2.062689282e-02 +1.157006269e+02 +1.156800000e+02 -2.1792e+00 -9.8745e-01 +2.4489e-01 +3.0918e+00 -3.6041e+00 -3.2419e+00 -3.5615e+00 +2.3564e+00 -3.9221e+00 -1.9516e+00 +3.2604e+00 -2.2988e+00 -3.3802e+00 +6.7013e-01 -2.0680e+00 -3.4984e-01 -4.4832e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
893606 +1.538286259e-02 +1.538286259e-02 +1.156953829e+02 +1.156800000e+02 -2.1792e+00 -9.8745e-01 +2.4489e-01 +3.0892e+00 -3.6058e+00 -3.2419e+00 -3.5594e+00 +2.3564e+00 -3.9266e+00 -1.9516e+00 +3.2585e+00 -2.2992e+00 -3.3771e+00 +6.7013e-01 -2.0680e+00 -3.4984e-01 -4.4667e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
901887 +9.398367104e-03 +9.398367104e-03 +1.156893984e+02 +1.156800000e+02 -2.1792e+00 -9.8436e-01 +2.4489e-01 +3.0892e+00 -3.6047e+00 -3.2439e+00 -3.5605e+00 +2.3564e+00 -3.9266e+00 -1.9516e+00 +3.2585e+00 -2.2992e+00 -3.3771e+00 +6.7013e-01 -2.0680e+00 -3.4984e-01 -4.4667e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
1105835 +5.821283570e-03 +5.821283570e-03 +1.156858213e+02 +1.156800000e+02 -2.1781e+00 -9.8456e-01 +2.4362e-01 +3.0880e+00 -3.6047e+00 -3.2432e+00 -3.5598e+00 +2.3564e+00 -3.9266e+00 -1.9516e+00 +3.2605e+00 -2.2988e+00 -3.3771e+00 +6.7013e-01 -2.0680e+00 -3.5045e-01 -4.4781e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
1391618 +3.926675633e-03 +3.926675633e-03 +1.156839267e+02 +1.156800000e+02 -2.1781e+00 -9.8259e-01 +2.4489e-01 +3.0892e+00 -3.6047e+00 -3.2432e+00 -3.5609e+00 +2.3564e+00 -3.9266e+00 -1.9516e+00 +3.2605e+00 -2.2988e+00 -3.3779e+00 +6.7013e-01 -2.0680e+00 -3.5045e-01 -4.4706e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
1538247 +2.213370992e-03 +2.213370992e-03 +1.156822134e+02 +1.156800000e+02 -2.1781e+00 -9.8456e-01 +2.4534e-01 +3.0880e+00 -3.6047e+00 -3.2432e+00 -3.5605e+00 +2.3562e+00 -3.9263e+00 -1.9516e+00 +3.2605e+00 -2.2974e+00 -3.3779e+00 +6.7013e-01 -2.0672e+00 -3.5045e-01 -4.4715e-01 +3.8479e+00 +3.4401e+00 -9.1120e-01
1679266 +6.723048567e-04 +6.723048567e-04 +1.156806723e+02 +1.156800000e+02 -2.1781e+00 -9.8287e-01 +2.4489e-01 +3.0880e+00 -3.6047e+00 -3.2432e+00 -3.5609e+00 +2.3564e+00 -3.9249e+00 -1.9516e+00 +3.2605e+00 -2.2974e+00 -3.3779e+00 +6.7013e-01 -2.0672e+00 -3.5045e-01 -4.4715e-01 +3.8479e+00 +3.4401e+00 -9.1123e-01
1680397 +6.148060124e-04 +6.148060124e-04 +1.156806148e+02 +1.156800000e+02 -2.1781e+00 -9.8287e-01 +2.4489e-01 +3.0880e+00 -3.6047e+00 -3.2432e+00 -3.5609e+00 +2.3562e+00 -3.9249e+00 -1.9516e+00 +3.2605e+00 -2.2974e+00 -3.3779e+00 +6.7013e-01 -2.0672e+00 -3.5045e-01 -4.4715e-01 +3.8479e+00 +3.4401e+00 -9.1120e-01
1753105 +3.566031177e-04 +3.566031177e-04 +1.156803566e+02 +1.156800000e+02 -2.1781e+00 -9.8287e-01 +2.4489e-01 +3.0892e+00 -3.6047e+00 -3.2432e+00 -3.5609e+00 +2.3562e+00 -3.9248e+00 -1.9512e+00 +3.2605e+00 -2.2974e+00 -3.3779e+00 +6.7013e-01 -2.0672e+00 -3.5045e-01 -4.4715e-01 +3.8479e+00 +3.4401e+00 -9.1120e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.673128790e+03 +4.673128790e+03 +4.669418790e+03 -3.710000000e+00 -2.0023e+00 -4.1261e-01 -4.5773e+00 -1.6124e+00 +8.2931e-01 +1.8715e+00 -6.5798e-01 -3.4687e+00 +3.1320e+00 +3.6898e+00 -3.2672e-01 -4.3816e+00 -6.0705e-01 +2.0695e+00 -3.0932e+00 +1.9229e+00 +3.4206e+00 -2.3296e-01 -3.4908e+00 +3.0685e+00
189 +7.330798152e+02 +7.330798152e+02 +7.293698152e+02 -3.710000000e+00 +3.6449e-01 -9.4020e-02 -2.7873e+00 +6.7381e-01 +3.7649e+00 -1.2246e+00 +9.3643e-01 -3.7749e+00 -2.0159e+00 -1.3798e+00 +4.9666e+00 +8.0060e-01 -2.7951e+00 -4.5216e+00 +8.7956e-01 -1.0904e-01 -1.5322e+00 +1.9002e+00 +3.3718e+00 -2.0839e+00
555 +5.326596343e+02 +5.326596343e+02 +5.289496343e+02 -3.710000000e+00 -1.3299e+00 -9.4020e-02 -2.7873e+00 +6.7381e-01 +3.7649e+00 -1.2246e+00 +9.3643e-01 -3.7749e+00 -2.0159e+00 -8.2242e-01 +3.8771e+00 +3.9820e+00 +2.2534e+00 -2.6592e+00 +8.7956e-01 -1.0904e-01 -1.5322e+00 +1.9002e+00 +3.3718e+00 -2.0839e+00
1309 +3.635380318e+02 +3.635380318e+02 +3.598280318e+02 -3.710000000e+00 -2.1410e+00 +1.7692e+00 -4.9360e+00 +2.3611e+00 +3.7649e+00 +2.8497e+00 -2.5322e+00 -2.9679e+00 -1.2621e+00 +8.7173e-02 +3.8771e+00 +1.6565e+00 +4.4996e+00 -1.2318e+00 -1.3376e+00 -3.8581e+00 +3.6257e+00 +1.9002e+00 +3.3718e+00 -2.0839e+00
2819 +2.242908579e+02 +2.242908579e+02 +2.205808579e+02 -3.710000000e+00 +2.7843e+00 -2.2779e+00 +5.1230e+00 +4.9451e+00 +4.7275e+00 +2.5820e+00 +9.3643e-01 -3.7749e+00 -4.9551e-01 -1.4861e+00 +3.8771e+00 +3.9820e+00 +2.2534e+00 -2.6592e+00 +8.7956e-01 -2.4370e+00 +1.1416e+00 +1.9002e+00 +3.3424e+00 -3.1856e+00
3946 +1.527143494e+02 +1.527143494e+02 +1.490043494e+02 -3.710000000e+00 +2.7843e+00 -2.2779e+00 +1.0855e+00 +4.9451e+00 +3.0410e+00 +2.9470e+00 +9.3643e-01 -3.7749e+00 -4.9551e-01 -4.7723e-01 +3.9180e+00 +1.6565e+00 +2.2534e+00 -2.6592e+00 +8.7956e-01 -4.7285e+00 +1.1416e+00 +1.9002e+00 +3.3424e+00 -3.1856e+00
5634 +9.525337617e+01 +9.525337617e+01 +9.154337617e+01 -3.710000000e+00 +2.1532e+00 -2.2779e+00 +5.1974e+00 +4.9451e+00 +4.7275e+00 +2.8497e+00 +9.3643e-01 -2.6363e+00 -4.9551e-01 -4.7723e-01 +3.8771e+00 +1.6565e+00 +2.6180e+00 -2.6592e+00 +4.3599e-01 -2.8063e+00 +1.1416e+00 +1.9002e+00 +4.3895e+00 -3.1856e+00
6947 +6.087578521e+01 +6.087578521e+01 +5.716578521e+01 -3.710000000e+00 +3.2094e+00 -2.2779e+00 +8.7774e-01 +2.3611e+00 +3.0410e+00 +2.8497e+00 +9.3643e-01 -2.6363e+00 -4.9551e-01 -4.7723e-01 +3.8775e+00 +1.1253e+00 +2.6180e+00 -2.6592e+00 +1.0107e+00 -2.8063e+00 +1.1416e+00 +1.9002e+00 +3.5148e+00 -3.1856e+00
55908 +3.956858137e+01 +3.956858137e+01 +3.585858137e+01 -3.710000000e+00 +1.1789e+00 -4.1571e+00 +2.7550e+00 +3.9272e+00 +3.1442e+00 +2.8978e+00 +2.2092e-01 -1.3923e+00 -3.4910e+00 +1.7464e+00 +3.2295e+00 +1.1292e+00 +3.6146e+00 -2.1687e+00 +5.3532e-01 -3.2732e+00 +1.9552e+00 +1.5486e+00 +3.1692e+00 -2.8777e+00
78962 +2.437645747e+01 +2.437645747e+01 +2.066645747e+01 -3.710000000e+00 +3.0713e+00 -2.2779e+00 +1.6898e+00 +2.3611e+00 +3.9413e+00 +3.6744e+00 +9.3643e-01 -2.6363e+00 -1.7462e+00 +7.1214e-02 +3.7589e+00 +1.5558e+00 +2.6180e+00 -2.1942e+00 +5.4905e-01 -2.8063e+00 +1.5023e+00 +1.5313e+00 +3.5433e+00 -3.1856e+00
81532 +1.549139681e+01 +1.549139681e+01 +1.178139681e+01 -3.710000000e+00 +3.0904e+00 -2.2779e+00 +8.7774e-01 +3.0170e+00 +3.9413e+00 +3.6744e+00 +9.3643e-01 -2.6816e+00 -1.7462e+00 +7.1214e-02 +3.7589e+00 +1.5736e+00 +3.1054e+00 -2.1942e+00 +5.4905e-01 -2.8063e+00 +1.5023e+00 +1.5313e+00 +3.5433e+00 -3.1856e+00
91407 +9.975575395e+00 +9.975575395e+00 +6.265575395e+00 -3.710000000e+00 +2.1302e+00 -2.3195e+00 +1.7420e+00 +3.9272e+00 +3.1442e+00 +2.8750e+00 +8.9248e-01 -1.3972e+00 -2.2967e+00 +6.9588e-01 +3.2295e+00 +1.5634e+00 +3.6146e+00 -1.7178e+00 +5.2073e-01 -3.2732e+00 +1.5176e+00 +1.5331e+00 +3.5683e+00 -2.8777e+00
156065 +6.290807493e+00 +6.290807493e+00 +2.580807493e+00 -3.710000000e+00 +3.0904e+00 -2.2779e+00 +1.7938e+00 +3.8994e+00 +3.1914e+00 +3.6744e+00 +9.3643e-01 -1.9875e+00 -2.2908e+00 +7.1214e-02 +3.7589e+00 +1.5736e+00 +3.5934e+00 -1.7075e+00 +5.2713e-01 -3.2732e+00 +1.5023e+00 +1.5313e+00 +3.5433e+00 -2.8681e+00
165133 +3.976733465e+00 +3.976733465e+00 +2.667334650e-01 -3.710000000e+00 +3.0904e+00 -2.2939e+00 +1.7938e+00 +3.9142e+00 +3.1442e+00 +3.6744e+00 +1.5741e-01 -1.9900e+00 -2.2967e+00 +6.9588e-01 +3.1895e+00 +1.5957e+00 +3.6146e+00 -1.7233e+00 +5.2073e-01 -3.2732e+00 +1.5176e+00 +1.5313e+00 +3.5683e+00 -2.8498e+00
182680 +2.426023160e+00 +2.426023160e+00 -1.283976840e+00 -3.710000000e+00 +3.1794e+00 -2.2939e+00 +1.8166e+00 +3.9272e+00 +3.1442e+00 +3.6897e+00 +1.5741e-01 -1.9900e+00 -2.3115e+00 +6.7514e-01 +3.7583e+00 +1.5634e+00 +3.6146e+00 -1.7233e+00 +5.2073e-01 -3.2732e+00 +1.5176e+00 +1.5331e+00 +3.5683e+00 -3.2195e+00
186237 +1.466779378e+00 +1.466779378e+00 -2.243220622e+00 -3.710000000e+00 +3.1103e+00 -2.2939e+00 +1.7564e+00 +3.9272e+00 +3.1442e+00 +3.6897e+00 +1.5741e-01 -1.9900e+00 -2.3115e+00 +6.7514e-01 +3.7583e+00 +1.5777e+00 +3.6146e+00 -1.7233e+00 +5.2073e-01 -3.2732e+00 +1.5176e+00 +1.5331e+00 +3.5683e+00 -3.2195e+00
256284 +9.638223773e-01 +9.638223773e-01 -2.746177623e+00 -3.710000000e+00 +3.1103e+00 -2.2939e+00 +1.7876e+00 +3.9272e+00 +3.1442e+00 +3.6897e+00 +1.5741e-01 -1.9900e+00 -2.3240e+00 +6.7514e-01 +3.7491e+00 +1.5777e+00 +3.6146e+00 -1.7233e+00 +5.0960e-01 -3.2732e+00 +1.5176e+00 +1.5331e+00 +3.5683e+00 -3.2195e+00
306579 +5.877905006e-01 +5.877905006e-01 -3.122209499e+00 -3.710000000e+00 +3.1096e+00 -2.2939e+00 +1.7890e+00 +3.9142e+00 +3.1454e+00 +3.6744e+00 +1.5741e-01 -1.9900e+00 -2.3350e+00 +6.7506e-01 +3.7589e+00 +1.5736e+00 +3.6043e+00 -1.7271e+00 +5.1067e-01 -3.2732e+00 +1.5023e+00 +1.5232e+00 +3.5491e+00 -3.2001e+00
372751 +3.753103820e-01 +3.753103820e-01 -3.334689618e+00 -3.710000000e+00 +3.1190e+00 -2.2883e+00 +1.7748e+00 +3.8994e+00 +3.1497e+00 +3.6744e+00 +1.6001e-01 -1.9942e+00 -2.3424e+00 +6.7099e-01 +3.7544e+00 +1.5736e+00 +3.5997e+00 -1.7390e+00 +5.1661e-01 -3.2732e+00 +1.5023e+00 +1.5282e+00 +3.5573e+00 -3.2200e+00
412347 +2.343213838e-01 +2.343213838e-01 -3.475678616e+00 -3.710000000e+00 +3.1103e+00 -2.2939e+00 +1.7876e+00 +3.9027e+00 +3.1507e+00 +3.6755e+00 +1.5741e-01 -1.9900e+00 -2.3343e+00 +6.7514e-01 +3.7491e+00 +1.5785e+00 +3.6146e+00 -1.7395e+00 +5.0960e-01 -3.2732e+00 +1.5113e+00 +1.5258e+00 +3.5560e+00 -3.2114e+00
469316 +1.308707092e-01 +1.308707092e-01 -3.579129291e+00 -3.710000000e+00 +3.1103e+00 -2.2939e+00 +1.7876e+00 +3.9027e+00 +3.1507e+00 +3.6755e+00 +1.5741e-01 -1.9900e+00 -2.3343e+00 +6.7514e-01 +3.7491e+00 +1.5785e+00 +3.6109e+00 -1.7328e+00 +5.0960e-01 -3.2732e+00 +1.5113e+00 +1.5258e+00 +3.5560e+00 -3.2114e+00
517934 +9.085595494e-02 +9.085595494e-02 -3.619144045e+00 -3.710000000e+00 +3.1190e+00 -2.2939e+00 +1.7817e+00 +3.9027e+00 +3.1507e+00 +3.6744e+00 +1.6001e-01 -1.9900e+00 -2.3343e+00 +6.7099e-01 +3.7544e+00 +1.5785e+00 +3.5997e+00 -1.7332e+00 +5.1089e-01 -3.2732e+00 +1.5113e+00 +1.5233e+00 +3.5560e+00 -3.2114e+00
554731 +6.268785177e-02 +6.268785177e-02 -3.647312148e+00 -3.710000000e+00 +3.1272e+00 -2.2939e+00 +1.7896e+00 +3.9129e+00 +3.1547e+00 +3.6744e+00 +1.5741e-01 -1.9900e+00 -2.3350e+00 +6.7173e-01 +3.7499e+00 +1.5828e+00 +3.6043e+00 -1.7328e+00 +5.1067e-01 -3.2732e+00 +1.5076e+00 +1.5249e+00 +3.5572e+00 -3.2153e+00
663955 +3.677312925e-02 +3.677312925e-02 -3.673226871e+00 -3.710000000e+00 +3.1190e+00 -2.2939e+00 +1.7817e+00 +3.9129e+00 +3.1537e+00 +3.6744e+00 +1.6001e-01 -1.9900e+00 -2.3343e+00 +6.7099e-01 +3.7491e+00 +1.5828e+00 +3.6043e+00 -1.7332e+00 +5.1089e-01 -3.2732e+00 +1.5081e+00 +1.5249e+00 +3.5560e+00 -3.2153e+00
777423 +2.463741926e-02 +2.463741926e-02 -3.685362581e+00 -3.710000000e+00 +3.1213e+00 -2.2939e+00 +1.7811e+00 +3.9113e+00 +3.1507e+00 +3.6744e+00 +1.5741e-01 -1.9937e+00 -2.3350e+00 +6.7173e-01 +3.7499e+00 +1.5785e+00 +3.6043e+00 -1.7328e+00 +5.1067e-01 -3.2765e+00 +1.5081e+00 +1.5249e+00 +3.5560e+00 -3.2153e+00
1034225 +1.159870584e-02 +1.159870584e-02 -3.698401294e+00 -3.710000000e+00 +3.1213e+00 -2.2946e+00 +1.7814e+00 +3.9116e+00 +3.1537e+00 +3.6715e+00 +1.6001e-01 -1.9929e+00 -2.3350e+00 +6.7173e-01 +3.7507e+00 +1.5785e+00 +3.6043e+00 -1.7328e+00 +5.1153e-01 -3.2765e+00 +1.5081e+00 +1.5249e+00 +3.5546e+00 -3.2128e+00
1043155 +8.812688483e-03 +8.812688483e-03 -3.701187312e+00 -3.710000000e+00 +3.1190e+00 -2.2946e+00 +1.7814e+00 +3.9113e+00 +3.1537e+00 +3.6715e+00 +1.6001e-01 -1.9926e+00 -2.3350e+00 +6.7173e-01 +3.7507e+00 +1.5785e+00 +3.6043e+00 -1.7328e+00 +5.1249e-01 -3.2765e+00 +1.5088e+00 +1.5249e+00 +3.5546e+00 -3.2128e+00
1311503 +6.252750616e-03 +6.252750616e-03 -3.703747249e+00 -3.710000000e+00 +3.1190e+00 -2.2955e+00 +1.7832e+00 +3.9113e+00 +3.1537e+00 +3.6722e+00 +1.5948e-01 -1.9926e+00 -2.3350e+00 +6.7173e-01 +3.7503e+00 +1.5800e+00 +3.6043e+00 -1.7301e+00 +5.1153e-01 -3.2765e+00 +1.5088e+00 +1.5249e+00 +3.5546e+00 -3.2128e+00
1619669 +3.784153697e-03 +3.784153697e-03 -3.706215846e+00 -3.710000000e+00 +3.1204e+00 -2.2946e+00 +1.7830e+00 +3.9116e+00 +3.1537e+00 +3.6722e+00 +1.5920e-01 -1.9914e+00 -2.3350e+00 +6.7212e-01 +3.7503e+00 +1.5808e+00 +3.6043e+00 -1.7313e+00 +5.1330e-01 -3.2758e+00 +1.5088e+00 +1.5249e+00 +3.5546e+00 -3.2128e+00
1854475 +2.265152250e-03 +2.265152250e-03 -3.707734848e+00 -3.710000000e+00 +3.1196e+00 -2.2951e+00 +1.7830e+00 +3.9116e+00 +3.1539e+00 +3.6715e+00 +1.5920e-01 -1.9919e+00 -2.3350e+00 +6.7173e-01 +3.7507e+00 +1.5808e+00 +3.6043e+00 -1.7310e+00 +5.1311e-01 -3.2765e+00 +1.5088e+00 +1.5249e+00 +3.5554e+00 -3.2135e+00
1856671 +1.280277417e-03 +1.280277417e-03 -3.708719723e+00 -3.710000000e+00 +3.1196e+00 -2.2951e+00 +1.7830e+00 +3.9101e+00 +3.1537e+00 +3.6721e+00 +1.5920e-01 -1.9919e+00 -2.3350e+00 +6.7173e-01 +3.7507e+00 +1.5808e+00 +3.6043e+00 -1.7310e+00 +5.1311e-01 -3.2758e+00 +1.5088e+00 +1.5249e+00 +3.5554e+00 -3.2134e+00
